timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1130521,-0.464,1.56,0.206,0.002,0.302,0.039,0.362,0.089
1131521,-0.068,1.64,0.21,0.002,0.313,0.031,0.344,0.1
1132521,-1.476,1.6,0.236,0.001,0.292,0.033,0.34,0.098
1133521,0.914,1.51,0.232,0.001,0.288,0.036,0.354,0.089
1134521,-1.054,1.5,0.24,0.0,0.292,0.038,0.349,0.081
1135521,-1.082,1.57,0.245,0.001,0.294,0.039,0.349,0.072
1136521,-0.926,1.53,0.266,0.001,0.273,0.032,0.34,0.088
1137521,1.276,1.54,0.235,0.003,0.308,0.031,0.326,0.097
1138521,-0.54,1.6,0.253,0.002,0.271,0.051,0.335,0.088
1139521,0.13,1.51,0.267,0.003,0.287,0.047,0.332,0.064
1140521,0.876,1.4,0.283,0.005,0.269,0.028,0.345,0.07
1141521,0.112,1.6,0.279,0.004,0.254,0.031,0.347,0.085
1142521,-0.858,1.49,0.266,0.001,0.274,0.044,0.335,0.08
1143521,1.014,1.52,0.291,0.005,0.237,0.033,0.343,0.091
1144521,-0.462,1.48,0.28,0.002,0.245,0.027,0.357,0.089
1145521,0.454,1.46,0.246,0.002,0.28,0.038,0.34,0.094
1146521,0.518,1.45,0.283,0.002,0.27,0.029,0.334,0.082
1147521,0.142,1.41,0.3,0.003,0.226,0.033,0.339,0.099
1148521,0.252,1.44,0.29,0.008,0.235,0.029,0.354,0.084
1149521,-0.272,1.5,0.285,0.003,0.24,0.033,0.347,0.092
1150521,0.582,1.37,0.276,0.002,0.236,0.04,0.368,0.078
1151521,-0.938,1.47,0.3,0.004,0.219,0.031,0.364,0.082
1152521,-0.262,1.5,0.266,0.005,0.257,0.031,0.347,0.094
1153521,-1.562,1.51,0.31,0.004,0.233,0.034,0.335,0.084
1154521,-0.06,1.43,0.294,0.003,0.229,0.026,0.367,0.081
1155521,0.056,1.49,0.269,0.001,0.264,0.027,0.352,0.087
1156521,-1.374,1.48,0.293,0.002,0.245,0.029,0.339,0.092
1157521,-0.956,1.42,0.3,0.004,0.233,0.025,0.357,0.081
1158521,0.522,1.47,0.289,0.003,0.243,0.023,0.351,0.091
1159521,-2.42,1.48,0.274,0.005,0.265,0.027,0.345,0.084
1160521,1.716,1.49,0.257,0.008,0.265,0.037,0.333,0.1
1161521,-0.436,1.54,0.273,0.003,0.232,0.029,0.372,0.091
1162521,-2.564,1.45,0.321,0.003,0.217,0.037,0.345,0.077
1163521,-0.568,1.51,0.315,0.002,0.224,0.03,0.348,0.081
1164521,0.642,1.4,0.303,0.002,0.241,0.025,0.35,0.079
1165521,0.008,1.46,0.296,0.002,0.233,0.022,0.342,0.105
1166521,0.49,1.38,0.316,0.005,0.259,0.022,0.312,0.086
1167521,1.336,1.45,0.28,0.002,0.265,0.024,0.333,0.096
1168521,0.56,1.52,0.307,0.001,0.23,0.015,0.354,0.093
1169521,1.0312,1.4,0.301,0.002,0.256,0.028,0.348,0.065
1170521,-0.712,1.52,0.297,0.0,0.26,0.016,0.326,0.101
1171521,-0.294,1.46,0.302,0.003,0.256,0.011,0.329,0.099
1172521,-0.104,1.37,0.297,0.004,0.255,0.026,0.341,0.077
1173521,0.302,1.44,0.28,0.002,0.261,0.017,0.347,0.093
1174521,0.436,1.35,0.332,0.0,0.229,0.022,0.341,0.076
1175521,0.814,1.45,0.307,0.001,0.249,0.024,0.337,0.082
1176521,-1.17,1.33,0.31,0.001,0.261,0.023,0.323,0.082
1177521,0.894,1.47,0.319,0.001,0.26,0.013,0.326,0.081
1178521,-0.074,1.39,0.329,0.002,0.226,0.024,0.328,0.091
1179521,0.282,1.32,0.318,0.003,0.243,0.031,0.325,0.08
1180521,0.766,1.33,0.355,0.001,0.247,0.026,0.307,0.064
1181521,0.538,1.42,0.334,0.005,0.222,0.016,0.334,0.089
1182521,0.768,1.39,0.338,0.002,0.232,0.018,0.334,0.076
1183521,-0.198,1.41,0.298,0.0,0.247,0.018,0.346,0.091
1184521,-0.446,1.29,0.333,0.001,0.237,0.025,0.323,0.081
1185521,0.636,1.33,0.352,0.002,0.245,0.02,0.32,0.061
1186521,-0.866,1.26,0.387,0.004,0.248,0.011,0.285,0.065
1187521,-1.17,1.37,0.332,0.001,0.238,0.025,0.335,0.069
1188521,-0.008,1.37,0.361,0.001,0.22,0.022,0.323,0.073
1189521,0.454,1.34,0.355,0.001,0.218,0.036,0.314,0.076
1190521,2.328,1.39,0.334,0.002,0.27,0.034,0.293,0.067
1191521,0.362,1.32,0.369,0.001,0.217,0.024,0.305,0.084
1192521,1.664,1.32,0.343,0.001,0.265,0.028,0.292,0.071
1193521,0.3448,1.33,0.376,0.0,0.233,0.031,0.29,0.07
1194521,-0.956,1.34,0.348,0.004,0.27,0.018,0.283,0.077
1195521,0.528,1.23,0.383,0.0,0.248,0.02,0.274,0.075
1196521,-1.774,1.37,0.388,0.0,0.24,0.023,0.272,0.077
1197521,-0.502,1.38,0.351,0.004,0.28,0.027,0.275,0.063
1198521,-1.944,1.39,0.331,0.001,0.273,0.033,0.291,0.071
1199521,-0.606,1.36,0.338,0.001,0.28,0.03,0.288,0.063
1200521,-0.022,1.35,0.344,0.004,0.262,0.034,0.29,0.066
1201521,-0.58,1.28,0.371,0.006,0.265,0.029,0.267,0.062
1202521,-1.662,1.29,0.384,0.003,0.245,0.023,0.276,0.069
1203521,0.052,1.2,0.373,0.001,0.253,0.031,0.276,0.066
1204521,0.688,1.34,0.405,0.001,0.252,0.027,0.264,0.051
1205521,0.836,1.37,0.399,0.0,0.265,0.034,0.245,0.057
1206521,-0.644,1.34,0.412,0.002,0.255,0.023,0.255,0.053
1207521,0.63,1.35,0.396,0.003,0.239,0.023,0.284,0.055
1208521,0.596,1.3,0.374,0.0,0.272,0.031,0.273,0.05
1209521,-1.208,1.3,0.419,0.001,0.236,0.042,0.243,0.059
1210521,1.23,1.3,0.423,0.0,0.228,0.034,0.26,0.055
1211521,-0.8992,1.3,0.425,0.005,0.226,0.039,0.244,0.061
1212521,0.458,1.27,0.412,0.001,0.212,0.045,0.269,0.061
1213521,-0.6212,1.34,0.418,0.002,0.212,0.033,0.27,0.065
1214521,0.046,1.35,0.431,0.0,0.204,0.027,0.265,0.073
1215521,1.0408,1.27,0.47,0.001,0.247,0.026,0.216,0.04
1216521,-0.506,1.35,0.39,0.002,0.245,0.049,0.268,0.046
1217521,0.626,1.32,0.38,0.002,0.237,0.047,0.275,0.059
1218521,0.01,1.29,0.435,0.004,0.241,0.027,0.224,0.069
1219521,0.086,1.38,0.413,0.006,0.231,0.037,0.25,0.063
1220521,0.526,1.25,0.429,0.012,0.216,0.031,0.253,0.059
1221521,-1.268,1.35,0.4,0.003,0.233,0.051,0.247,0.066
1222521,-0.152,1.27,0.39,0.007,0.242,0.062,0.24,0.059
1223521,0.378,1.29,0.419,0.003,0.245,0.036,0.235,0.062
1224521,-0.96,1.29,0.42,0.002,0.229,0.038,0.249,0.062
1225521,-0.9488,1.32,0.411,0.004,0.27,0.057,0.208,0.05
1226521,0.28,1.44,0.42,0.01,0.25,0.046,0.222,0.052
1227521,0.476,1.35,0.397,0.007,0.247,0.06,0.229,0.06
1228521,0.288,1.32,0.425,0.009,0.241,0.05,0.217,0.058
1229521,-1.072,1.31,0.446,0.013,0.241,0.051,0.2,0.049
1230521,0.0628,1.37,0.441,0.015,0.23,0.056,0.198,0.06
1231521,0.392,1.28,0.415,0.005,0.222,0.063,0.239,0.056
1232521,0.614,1.28,0.454,0.012,0.215,0.06,0.214,0.045
1233521,0.17,1.32,0.461,0.003,0.204,0.059,0.223,0.05
1234521,1.142,1.29,0.447,0.003,0.231,0.053,0.218,0.048
1235521,0.484,1.23,0.437,0.005,0.227,0.05,0.229,0.052
1236521,1.652,1.26,0.406,0.009,0.263,0.06,0.211,0.051
1237521,1.472,1.32,0.36,0.014,0.27,0.07,0.234,0.052
1238521,-1.268,1.3,0.392,0.014,0.266,0.061,0.21,0.057
1239521,-1.302,1.38,0.423,0.012,0.241,0.055,0.23,0.039
1240521,0.408,1.41,0.41,0.009,0.258,0.069,0.214,0.04
1241521,0.696,1.29,0.403,0.01,0.258,0.075,0.203,0.051
1242521,-0.202,1.4,0.397,0.012,0.267,0.063,0.22,0.041
1243521,1.348,1.4,0.413,0.009,0.227,0.067,0.238,0.046
1244521,-1.058,1.26,0.42,0.007,0.257,0.057,0.22,0.039
1245521,1.616,1.28,0.404,0.005,0.248,0.068,0.222,0.053
1246521,-0.654,1.35,0.403,0.009,0.269,0.063,0.208,0.048
1247521,0.978,1.43,0.404,0.012,0.235,0.072,0.228,0.049
1248521,-1.34,1.35,0.41,0.009,0.267,0.068,0.204,0.042
1249521,-0.326,1.31,0.433,0.005,0.251,0.068,0.209,0.034
1250521,0.192,1.34,0.427,0.006,0.259,0.063,0.204,0.041
1251521,-0.2032,1.4,0.441,0.006,0.243,0.07,0.208,0.032
1252521,0.438,1.36,0.428,0.007,0.253,0.089,0.2,0.023
1253521,-0.686,1.3,0.419,0.003,0.267,0.066,0.206,0.039
1254521,0.936,1.35,0.404,0.004,0.261,0.095,0.189,0.047
1255521,-0.418,1.3,0.406,0.003,0.254,0.071,0.213,0.053
1256521,-1.656,1.3,0.419,0.002,0.252,0.073,0.21,0.044
1257521,0.448,1.36,0.427,0.009,0.242,0.066,0.213,0.043
1258521,-0.74,1.36,0.408,0.012,0.272,0.082,0.191,0.035
1259521,1.47,1.33,0.398,0.012,0.25,0.089,0.212,0.039
1260521,-0.9576,1.25,0.474,0.015,0.234,0.049,0.188,0.04
1261521,-2.438,1.31,0.46,0.01,0.242,0.053,0.194,0.041
1262521,1.348,1.31,0.456,0.017,0.215,0.061,0.211,0.04
1263521,-0.038,1.29,0.455,0.012,0.237,0.061,0.186,0.049
1264521,-0.7312,1.32,0.495,0.013,0.215,0.057,0.19,0.03
1265521,-0.2,1.29,0.469,0.01,0.227,0.064,0.189,0.041
1266521,-1.434,1.37,0.473,0.015,0.218,0.057,0.188,0.049
1267521,0.18,1.29,0.466,0.011,0.237,0.06,0.189,0.037
1268521,0.032,1.22,0.49,0.014,0.233,0.058,0.172,0.033
1269521,-1.5308,1.35,0.46,0.013,0.257,0.059,0.177,0.034
1270521,-0.348,1.39,0.44,0.014,0.275,0.067,0.172,0.032
1271521,-1.0888,1.33,0.457,0.015,0.264,0.054,0.167,0.043
1272521,0.172,1.29,0.458,0.014,0.251,0.05,0.178,0.049
1273521,0.348,1.36,0.423,0.007,0.301,0.064,0.174,0.031
1274521,-1.432,1.25,0.483,0.005,0.228,0.052,0.194,0.038
1275521,-1.2588,1.41,0.416,0.014,0.274,0.06,0.189,0.047
1276521,-0.996,1.42,0.438,0.013,0.252,0.062,0.192,0.043
1277521,-0.1448,1.3,0.475,0.005,0.225,0.055,0.204,0.036
1278521,-0.114,1.25,0.467,0.01,0.229,0.045,0.202,0.047
1279521,-0.418,1.29,0.443,0.009,0.261,0.057,0.19,0.04
1280521,-0.2668,1.26,0.459,0.005,0.236,0.06,0.2,0.04
1281521,-1.034,1.36,0.396,0.004,0.265,0.067,0.214,0.054
1282521,-0.294,1.28,0.443,0.01,0.258,0.05,0.188,0.051
1283521,-0.888,1.33,0.422,0.009,0.258,0.07,0.197,0.044
1284521,0.0504,1.24,0.459,0.008,0.252,0.044,0.187,0.05
1285521,0.3192,1.3,0.445,0.007,0.243,0.072,0.193,0.04
1286521,1.0192,1.28,0.435,0.008,0.264,0.06,0.184,0.049
1287521,0.246,1.32,0.436,0.006,0.259,0.074,0.183,0.042
1288521,0.252,1.22,0.456,0.007,0.243,0.064,0.187,0.043
1289521,-0.3688,1.25,0.456,0.006,0.247,0.079,0.158,0.054
1290521,-0.126,1.36,0.443,0.009,0.243,0.069,0.193,0.043
1291521,-0.47,1.36,0.469,0.014,0.242,0.058,0.189,0.028
1292521,0.6008,1.4,0.445,0.009,0.243,0.09,0.174,0.039
1293521,0.564,1.34,0.462,0.009,0.239,0.083,0.173,0.034
1294521,0.742,1.34,0.455,0.01,0.247,0.078,0.173,0.037
1295521,0.0292,1.3,0.454,0.013,0.252,0.079,0.168,0.034
1296521,-0.3572,1.32,0.447,0.014,0.25,0.07,0.191,0.028
1297521,0.0528,1.28,0.477,0.02,0.23,0.065,0.177,0.031
1298521,-1.0992,1.42,0.462,0.022,0.219,0.103,0.164,0.03
1299521,-0.4716,1.19,0.531,0.014,0.213,0.067,0.146,0.029
1300521,-0.2892,1.29,0.503,0.019,0.219,0.062,0.163,0.034
1301521,0.572,1.29,0.496,0.019,0.251,0.051,0.158,0.025
1302521,0.1676,1.34,0.508,0.028,0.212,0.06,0.169,0.023
1303521,-1.356,1.36,0.45,0.045,0.235,0.079,0.157,0.034
1304521,-0.2912,1.32,0.474,0.048,0.218,0.071,0.152,0.037
1305521,-1.1468,1.4,0.487,0.05,0.206,0.084,0.143,0.03
1306521,-1.146,1.4,0.486,0.038,0.237,0.073,0.137,0.029
1307521,-1.038,1.33,0.532,0.035,0.214,0.07,0.125,0.024
1308521,-0.5172,1.43,0.528,0.038,0.214,0.062,0.124,0.034
1309521,-0.08,1.36,0.517,0.051,0.206,0.065,0.124,0.037
1310521,0.154,1.27,0.514,0.044,0.178,0.065,0.157,0.042
1311521,-0.052,1.34,0.532,0.036,0.197,0.065,0.133,0.037
1312521,1.7,1.35,0.495,0.042,0.218,0.08,0.129,0.036
1313521,0.7808,1.31,0.552,0.038,0.171,0.076,0.129,0.034
1314521,-0.758,1.38,0.533,0.04,0.197,0.078,0.128,0.024
1315521,-1.386,1.32,0.517,0.036,0.198,0.073,0.146,0.03
1316521,0.234,1.38,0.5,0.043,0.201,0.067,0.15,0.039
1317521,-0.004,1.4,0.48,0.037,0.229,0.076,0.147,0.031
1318521,0.6932,1.36,0.512,0.046,0.22,0.051,0.135,0.036
1319521,-1.4548,1.32,0.507,0.056,0.22,0.052,0.129,0.036
1320521,0.148,1.34,0.523,0.05,0.185,0.053,0.145,0.044
1321521,-1.1544,1.4,0.503,0.05,0.21,0.057,0.138,0.042
1322521,-0.0188,1.3,0.502,0.041,0.211,0.057,0.149,0.04
1323521,1.362,1.42,0.479,0.058,0.192,0.062,0.157,0.052
1324521,1.24,1.38,0.503,0.058,0.205,0.057,0.136,0.041
1325521,0.272,1.28,0.49,0.053,0.215,0.071,0.145,0.026
1326521,0.7992,1.38,0.514,0.055,0.211,0.05,0.137,0.033
1327521,1.532,1.47,0.501,0.059,0.21,0.066,0.131,0.033
1328521,2.07,1.52,0.527,0.059,0.184,0.064,0.128,0.038
1329521,0.4268,1.24,0.502,0.062,0.194,0.07,0.136,0.036
1330521,-0.338,1.34,0.515,0.064,0.187,0.073,0.115,0.046
1331521,-1.0228,1.34,0.55,0.068,0.178,0.063,0.116,0.025
1332521,-1.9268,1.32,0.558,0.075,0.163,0.052,0.123,0.029
1333521,-0.944,1.21,0.574,0.062,0.163,0.07,0.106,0.025
1334521,-1.344,1.35,0.564,0.081,0.176,0.059,0.098,0.022
1335521,1.91,1.5,0.529,0.082,0.171,0.079,0.114,0.025
1336521,0.3132,1.28,0.583,0.079,0.142,0.068,0.106,0.022
1337521,0.786,1.48,0.559,0.085,0.165,0.075,0.097,0.019
1338521,1.0572,1.38,0.569,0.074,0.154,0.076,0.106,0.021
1339521,-0.3728,1.57,0.557,0.09,0.146,0.071,0.119,0.017
1340521,0.882,1.52,0.543,0.093,0.166,0.058,0.123,0.017
1341521,-1.39,1.28,0.55,0.083,0.163,0.076,0.106,0.022
1342521,0.614,1.38,0.554,0.076,0.162,0.083,0.101,0.024
1343521,0.774,1.47,0.55,0.085,0.161,0.077,0.105,0.022
1344521,-0.914,1.41,0.549,0.094,0.153,0.077,0.107,0.02
1345521,-0.216,1.4,0.534,0.088,0.148,0.074,0.14,0.016
1346521,-1.9448,1.56,0.537,0.101,0.152,0.072,0.116,0.022
1347521,1.2232,1.43,0.56,0.103,0.14,0.063,0.115,0.019
1348521,-0.8768,1.5,0.53,0.081,0.162,0.087,0.118,0.022
1349521,1.274,1.58,0.578,0.104,0.127,0.07,0.108,0.013
1350521,1.87,1.42,0.556,0.071,0.163,0.063,0.129,0.018
1351521,0.308,1.39,0.559,0.091,0.142,0.056,0.126,0.026
1352521,1.1984,1.51,0.582,0.095,0.131,0.049,0.129,0.014
1353521,1.106,1.53,0.536,0.102,0.148,0.076,0.119,0.019
1354521,0.3012,1.42,0.562,0.101,0.123,0.065,0.124,0.025
1355521,0.328,1.48,0.543,0.1,0.156,0.054,0.131,0.016
1356521,1.5808,1.56,0.521,0.104,0.155,0.046,0.151,0.023
1357521,0.898,1.5,0.565,0.096,0.132,0.052,0.142,0.013
1358521,0.7872,1.63,0.547,0.11,0.123,0.046,0.152,0.022
1359521,-0.4388,1.84,0.515,0.131,0.135,0.059,0.144,0.016
1360521,0.252,1.49,0.567,0.117,0.136,0.039,0.126,0.015
1361521,0.628,1.47,0.564,0.122,0.126,0.057,0.121,0.01
1362521,-0.8368,1.59,0.526,0.103,0.155,0.055,0.136,0.025
1363521,-1.396,1.51,0.573,0.106,0.13,0.042,0.128,0.021
1364521,1.0832,1.67,0.544,0.127,0.123,0.059,0.125,0.022
1365521,-0.6356,1.78,0.541,0.115,0.135,0.043,0.153,0.013
1366521,0.5236,1.69,0.544,0.124,0.129,0.059,0.132,0.012
1367521,1.748,1.75,0.545,0.126,0.126,0.033,0.154,0.016
1368521,-0.612,1.73,0.527,0.136,0.135,0.043,0.146,0.013
1369521,0.398,1.64,0.526,0.132,0.133,0.05,0.142,0.017
1370521,-0.208,1.72,0.574,0.125,0.13,0.046,0.113,0.012
1371521,-0.036,1.67,0.558,0.128,0.14,0.03,0.133,0.011
1372521,0.8448,1.7,0.557,0.138,0.133,0.037,0.126,0.009
1373521,-0.6996,1.71,0.566,0.12,0.126,0.039,0.139,0.01
1374521,2.0292,1.79,0.527,0.142,0.132,0.038,0.145,0.016
1375521,-0.338,1.65,0.57,0.133,0.109,0.029,0.146,0.013
1376521,0.496,1.43,0.548,0.141,0.122,0.034,0.144,0.011
1377521,0.8724,1.73,0.537,0.137,0.146,0.037,0.127,0.016
1378521,-1.2372,1.7,0.518,0.143,0.15,0.058,0.119,0.012
1379521,-1.678,1.65,0.538,0.141,0.118,0.036,0.154,0.013
1380521,0.2516,1.88,0.569,0.13,0.123,0.048,0.122,0.008
1381521,0.136,1.87,0.55,0.123,0.133,0.05,0.133,0.011
