timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
249000,0.596,1.68,0.164,0.062,0.019,0.004,0.603,0.148
250000,0.288,1.8,0.162,0.083,0.02,0.001,0.595,0.139
251000,1.677,1.71,0.157,0.075,0.013,0.002,0.606,0.147
252000,2.46,1.66,0.166,0.079,0.009,0.002,0.599,0.145
253000,1.344,1.71,0.162,0.08,0.016,0.003,0.599,0.14
254000,1.416,1.73,0.157,0.08,0.017,0.003,0.603,0.14
255000,2.431,1.71,0.173,0.075,0.01,0.002,0.602,0.138
256000,3.78,1.68,0.156,0.084,0.012,0.0,0.597,0.151
257000,5.66,1.71,0.152,0.089,0.012,0.0,0.593,0.154
258000,2.295,1.65,0.172,0.088,0.016,0.001,0.577,0.146
259000,3.053,1.66,0.165,0.087,0.005,0.002,0.59,0.151
260000,2.111,1.68,0.174,0.08,0.019,0.001,0.581,0.145
261000,2.392,1.74,0.173,0.087,0.014,0.003,0.571,0.152
262000,0.79,1.65,0.16,0.092,0.008,0.003,0.57,0.167
263000,4.033,1.71,0.153,0.094,0.01,0.004,0.569,0.17
264000,1.317,1.84,0.163,0.092,0.015,0.002,0.575,0.153
265000,1.676,1.76,0.175,0.091,0.005,0.002,0.562,0.165
266000,2.95,1.73,0.146,0.104,0.013,0.002,0.578,0.157
267000,6.164,1.84,0.176,0.09,0.006,0.004,0.577,0.147
268000,3.1194,1.71,0.162,0.088,0.013,0.002,0.571,0.164
269000,1.729,1.89,0.144,0.112,0.009,0.003,0.567,0.165
270000,3.912,1.76,0.173,0.093,0.012,0.001,0.576,0.145
271000,2.25,1.71,0.183,0.087,0.015,0.001,0.575,0.139
272000,0.261,1.95,0.169,0.098,0.007,0.004,0.564,0.158
273000,2.385,1.75,0.16,0.099,0.012,0.002,0.571,0.156
274000,2.659,1.78,0.158,0.111,0.009,0.001,0.564,0.157
275000,1.997,1.78,0.162,0.112,0.005,0.005,0.568,0.148
276000,4.121,1.88,0.157,0.109,0.009,0.004,0.556,0.165
277000,2.4812,1.79,0.154,0.109,0.006,0.004,0.563,0.164
278000,4.449,1.77,0.181,0.102,0.008,0.005,0.557,0.147
279000,2.345,1.85,0.174,0.092,0.005,0.004,0.567,0.158
280000,6.346,1.79,0.163,0.109,0.007,0.003,0.555,0.163
281000,2.485,1.75,0.177,0.101,0.01,0.005,0.565,0.142
282000,3.452,1.77,0.159,0.119,0.002,0.001,0.564,0.155
283000,2.3114,1.89,0.151,0.123,0.005,0.001,0.567,0.153
284000,4.423,1.77,0.158,0.119,0.007,0.001,0.57,0.145
285000,3.281,1.75,0.172,0.11,0.005,0.001,0.575,0.137
286000,4.512,1.9,0.134,0.125,0.004,0.006,0.554,0.177
287000,2.13,1.79,0.151,0.124,0.002,0.005,0.557,0.161
288000,3.7942,1.75,0.173,0.108,0.005,0.003,0.574,0.137
289000,5.101,1.85,0.165,0.101,0.005,0.005,0.582,0.142
290000,3.9822,1.79,0.158,0.119,0.014,0.004,0.547,0.158
291000,2.62,1.85,0.148,0.111,0.009,0.006,0.558,0.168
292000,3.097,1.79,0.158,0.116,0.002,0.003,0.575,0.146
293000,3.617,1.78,0.161,0.114,0.007,0.006,0.555,0.157
294000,2.56,1.92,0.139,0.128,0.006,0.001,0.571,0.155
295000,3.2,1.92,0.133,0.133,0.006,0.001,0.577,0.15
296000,2.806,1.83,0.149,0.115,0.01,0.001,0.573,0.152
297000,5.942,1.83,0.145,0.128,0.008,0.002,0.562,0.155
298000,3.919,1.8,0.133,0.125,0.012,0.002,0.557,0.171
299000,2.284,1.7,0.172,0.105,0.008,0.002,0.563,0.15
300000,2.705,1.84,0.142,0.12,0.004,0.001,0.565,0.168
301000,3.913,1.87,0.159,0.11,0.01,0.002,0.563,0.156
302000,2.876,1.82,0.164,0.111,0.011,0.0,0.559,0.155
303000,4.3342,1.93,0.169,0.105,0.008,0.005,0.559,0.154
304000,3.014,1.81,0.133,0.126,0.011,0.006,0.548,0.176
305000,3.426,1.81,0.172,0.106,0.008,0.001,0.56,0.153
306000,2.137,1.85,0.171,0.102,0.005,0.003,0.566,0.153
307000,4.925,1.89,0.156,0.12,0.009,0.004,0.554,0.157
308000,3.659,1.83,0.132,0.133,0.013,0.008,0.545,0.169
309000,2.558,1.84,0.166,0.103,0.014,0.008,0.554,0.155
310000,3.898,1.92,0.151,0.117,0.013,0.013,0.553,0.153
311000,2.092,1.88,0.166,0.112,0.017,0.009,0.544,0.152
312000,1.83,1.94,0.154,0.117,0.009,0.011,0.556,0.153
313000,3.041,1.9,0.128,0.129,0.011,0.01,0.561,0.161
314000,3.305,1.8,0.169,0.108,0.011,0.007,0.565,0.14
315000,2.457,1.88,0.166,0.111,0.015,0.006,0.554,0.148
316000,1.5544,1.78,0.154,0.12,0.01,0.01,0.548,0.158
317000,0.442,1.79,0.163,0.112,0.005,0.013,0.563,0.144
318000,1.6214,1.66,0.17,0.106,0.015,0.007,0.555,0.147
319000,6.022,1.82,0.149,0.128,0.014,0.015,0.551,0.143
320000,4.883,1.77,0.16,0.114,0.015,0.005,0.554,0.152
321000,2.606,1.88,0.17,0.106,0.006,0.004,0.582,0.132
322000,1.43,1.9,0.162,0.113,0.006,0.011,0.562,0.146
323000,6.377,1.9,0.16,0.123,0.01,0.005,0.564,0.138
324000,3.058,1.86,0.141,0.142,0.008,0.006,0.547,0.156
325000,1.841,1.87,0.137,0.136,0.009,0.008,0.566,0.144
326000,3.6484,1.92,0.148,0.123,0.015,0.005,0.561,0.148
327000,1.966,1.95,0.137,0.133,0.003,0.008,0.567,0.152
328000,2.953,1.93,0.143,0.13,0.011,0.006,0.565,0.145
329000,1.302,1.75,0.165,0.11,0.011,0.011,0.564,0.139
330000,1.513,1.8,0.151,0.116,0.006,0.011,0.552,0.164
331000,4.435,1.89,0.13,0.137,0.014,0.007,0.561,0.151
332000,3.566,1.92,0.139,0.132,0.006,0.013,0.55,0.16
333000,4.027,1.79,0.163,0.117,0.006,0.013,0.56,0.141
334000,2.448,1.89,0.145,0.127,0.009,0.01,0.551,0.158
