timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1090521,3.386,1.9,0.162,0.184,0.0,0.001,0.627,0.026
1091521,4.152,2.09,0.14,0.198,0.0,0.002,0.629,0.031
1092521,5.436,1.89,0.153,0.179,0.001,0.004,0.634,0.029
1093521,-0.482,1.92,0.136,0.208,0.001,0.001,0.629,0.025
1094521,4.294,2.06,0.139,0.206,0.0,0.004,0.623,0.028
1095521,3.783,1.97,0.146,0.193,0.0,0.005,0.624,0.032
1096521,2.221,2.09,0.145,0.197,0.0,0.001,0.63,0.027
1097521,2.466,2.12,0.142,0.197,0.0,0.006,0.63,0.025
1098521,3.385,1.96,0.146,0.196,0.0,0.003,0.63,0.025
1099521,2.895,2.04,0.143,0.2,0.0,0.004,0.628,0.025
1100521,2.016,1.96,0.149,0.206,0.0,0.001,0.622,0.022
1101521,0.544,1.97,0.144,0.191,0.0,0.001,0.631,0.033
1102521,2.479,1.9,0.138,0.207,0.0,0.003,0.626,0.026
1103521,-0.768,1.95,0.14,0.2,0.0,0.001,0.631,0.028
1104521,3.571,1.99,0.159,0.191,0.001,0.001,0.628,0.02
1105521,4.697,1.8,0.183,0.157,0.002,0.002,0.633,0.023
1106521,1.3904,1.95,0.142,0.208,0.001,0.002,0.623,0.024
1107521,3.456,1.91,0.174,0.171,0.0,0.001,0.623,0.031
1108521,4.5186,2.0,0.159,0.195,0.0,0.001,0.623,0.022
1109521,4.947,1.79,0.159,0.19,0.001,0.002,0.626,0.022
1110521,2.365,1.97,0.162,0.183,0.001,0.001,0.626,0.027
1111521,3.665,1.75,0.172,0.171,0.001,0.001,0.631,0.024
1112521,3.6742,2.14,0.148,0.203,0.0,0.003,0.624,0.022
1113521,3.718,1.94,0.153,0.189,0.002,0.002,0.625,0.029
1114521,3.592,1.83,0.154,0.191,0.001,0.0,0.625,0.029
1115521,4.686,1.95,0.155,0.193,0.003,0.002,0.62,0.027
1116521,3.1,2.1,0.148,0.205,0.002,0.005,0.612,0.028
1117521,2.656,1.93,0.164,0.172,0.002,0.003,0.619,0.04
1118521,3.034,1.97,0.178,0.168,0.0,0.004,0.636,0.014
1119521,1.851,1.98,0.155,0.204,0.001,0.002,0.611,0.027
1120521,1.831,1.97,0.15,0.21,0.002,0.0,0.621,0.017
1121521,4.8962,2.02,0.142,0.202,0.001,0.004,0.616,0.035
1122521,1.262,1.97,0.162,0.199,0.001,0.0,0.61,0.028
1123521,3.262,1.99,0.152,0.2,0.0,0.0,0.625,0.023
1124521,4.019,2.02,0.155,0.206,0.0,0.001,0.614,0.024
1125521,3.401,1.89,0.155,0.188,0.006,0.003,0.627,0.021
1126521,2.213,1.92,0.139,0.206,0.001,0.002,0.62,0.032
1127521,1.558,2.05,0.171,0.193,0.004,0.003,0.605,0.024
1128521,1.563,1.89,0.151,0.201,0.002,0.003,0.612,0.031
1129521,2.911,1.94,0.158,0.193,0.001,0.001,0.617,0.03
1130521,3.077,1.92,0.164,0.187,0.002,0.003,0.622,0.022
1131521,3.5404,1.97,0.152,0.204,0.003,0.003,0.607,0.031
1132521,3.867,1.93,0.153,0.192,0.001,0.004,0.619,0.031
1133521,3.371,2.02,0.16,0.195,0.002,0.001,0.61,0.032
1134521,4.289,2.0,0.171,0.187,0.003,0.003,0.608,0.028
