timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
386000,3.0316,3.27,0.236,0.414,0.114,0.081,0.022,0.133
387000,1.6,3.26,0.249,0.391,0.12,0.099,0.015,0.126
388000,1.5612,2.93,0.236,0.43,0.111,0.074,0.015,0.134
389000,0.9092,3.4,0.245,0.427,0.092,0.097,0.015,0.124
390000,2.8184,3.18,0.271,0.457,0.073,0.063,0.021,0.115
391000,0.2796,3.03,0.248,0.426,0.104,0.078,0.012,0.132
392000,2.7516,3.11,0.253,0.427,0.115,0.069,0.017,0.119
393000,2.138,3.17,0.249,0.402,0.11,0.084,0.024,0.131
394000,0.4182,3.15,0.254,0.438,0.089,0.067,0.017,0.135
395000,1.468,3.21,0.256,0.43,0.102,0.082,0.012,0.118
396000,3.254,3.18,0.248,0.427,0.087,0.088,0.01,0.14
397000,4.829,3.01,0.266,0.417,0.096,0.077,0.015,0.129
398000,0.8808,3.26,0.278,0.46,0.079,0.06,0.01,0.113
399000,3.569,3.3,0.276,0.431,0.076,0.072,0.021,0.124
400000,1.708,3.23,0.256,0.45,0.075,0.062,0.017,0.14
401000,2.5984,3.19,0.273,0.454,0.089,0.055,0.013,0.116
402000,1.1116,3.19,0.281,0.444,0.095,0.072,0.011,0.097
403000,1.9648,3.02,0.266,0.433,0.094,0.071,0.011,0.125
404000,2.8036,3.1,0.242,0.435,0.096,0.082,0.017,0.128
405000,2.5668,3.23,0.269,0.446,0.089,0.067,0.005,0.124
406000,3.0892,3.3,0.259,0.428,0.095,0.074,0.013,0.131
407000,3.5904,2.94,0.265,0.456,0.076,0.063,0.013,0.127
408000,1.7816,3.07,0.267,0.457,0.079,0.055,0.014,0.128
409000,5.0068,3.18,0.272,0.438,0.071,0.067,0.015,0.137
410000,1.5272,3.14,0.276,0.449,0.09,0.066,0.008,0.111
411000,2.0756,3.29,0.278,0.453,0.067,0.053,0.011,0.138
412000,1.2924,3.18,0.271,0.451,0.077,0.057,0.014,0.13
413000,3.5694,3.17,0.285,0.454,0.058,0.059,0.008,0.136
414000,2.1644,3.17,0.278,0.44,0.086,0.065,0.014,0.117
415000,1.6812,2.98,0.265,0.437,0.068,0.078,0.008,0.144
416000,4.0164,3.1,0.278,0.443,0.095,0.061,0.007,0.116
417000,2.5084,3.14,0.301,0.459,0.055,0.045,0.02,0.12
418000,1.9544,3.07,0.264,0.434,0.085,0.072,0.01,0.135
419000,2.62,3.18,0.266,0.446,0.089,0.05,0.015,0.134
420000,2.76,3.21,0.262,0.434,0.098,0.058,0.017,0.131
421000,2.2208,2.96,0.285,0.449,0.07,0.069,0.006,0.121
422000,0.9068,2.93,0.271,0.406,0.083,0.086,0.018,0.136
423000,1.402,3.13,0.269,0.437,0.077,0.064,0.017,0.136
424000,2.8192,3.04,0.269,0.458,0.09,0.046,0.012,0.125
425000,0.7412,3.03,0.282,0.438,0.081,0.063,0.01,0.126
426000,1.145,3.12,0.268,0.448,0.081,0.054,0.02,0.129
427000,3.4724,3.0,0.244,0.41,0.095,0.088,0.016,0.147
428000,2.308,2.99,0.253,0.42,0.103,0.072,0.017,0.135
429000,1.6852,2.96,0.247,0.431,0.107,0.072,0.016,0.127
430000,1.4508,3.1,0.282,0.453,0.071,0.057,0.018,0.119
431000,1.5432,3.14,0.249,0.448,0.094,0.068,0.016,0.125
432000,2.888,3.23,0.256,0.437,0.079,0.068,0.021,0.139
433000,2.7584,3.08,0.284,0.424,0.077,0.068,0.029,0.118
434000,2.057,3.07,0.265,0.451,0.095,0.06,0.021,0.108
435000,0.6548,3.08,0.262,0.441,0.086,0.068,0.026,0.117
436000,3.2784,3.12,0.272,0.432,0.081,0.064,0.016,0.135
437000,0.1956,3.22,0.259,0.455,0.082,0.072,0.012,0.12
438000,1.5112,2.98,0.261,0.427,0.086,0.082,0.015,0.129
439000,1.9136,3.1,0.263,0.454,0.087,0.068,0.023,0.105
440000,2.5652,3.04,0.243,0.458,0.075,0.062,0.021,0.141
441000,0.6056,3.09,0.252,0.451,0.094,0.063,0.019,0.121
442000,1.7888,3.11,0.26,0.46,0.079,0.056,0.017,0.128
443000,2.4756,3.11,0.242,0.456,0.084,0.068,0.017,0.133
444000,2.506,3.07,0.26,0.419,0.091,0.08,0.028,0.122
445000,3.311,3.17,0.244,0.469,0.093,0.067,0.012,0.115
446000,3.84,3.21,0.24,0.461,0.101,0.066,0.014,0.118
447000,3.582,3.04,0.234,0.401,0.114,0.085,0.03,0.136
448000,1.5896,2.97,0.257,0.453,0.094,0.06,0.016,0.12
449000,1.679,3.12,0.231,0.458,0.105,0.055,0.017,0.134
450000,2.858,3.2,0.222,0.458,0.109,0.069,0.019,0.123
451000,3.1992,3.02,0.252,0.469,0.1,0.059,0.009,0.111
452000,2.0128,3.18,0.23,0.434,0.105,0.081,0.021,0.129
453000,-0.2178,2.92,0.244,0.444,0.098,0.065,0.022,0.127
454000,1.2736,3.0,0.247,0.435,0.106,0.065,0.023,0.124
455000,3.4872,3.18,0.253,0.448,0.1,0.051,0.018,0.13
456000,1.273,3.24,0.263,0.444,0.112,0.05,0.02,0.111
457000,-0.1132,3.1,0.245,0.478,0.092,0.049,0.022,0.114
458000,3.3464,3.03,0.217,0.449,0.108,0.064,0.016,0.146
459000,1.0738,3.09,0.243,0.438,0.109,0.056,0.024,0.13
460000,1.1644,3.13,0.26,0.446,0.111,0.06,0.019,0.104
461000,-0.6312,3.02,0.262,0.444,0.085,0.052,0.027,0.13
462000,0.9528,3.28,0.253,0.455,0.106,0.048,0.028,0.11
463000,0.7516,3.2,0.258,0.426,0.101,0.06,0.027,0.128
464000,0.8138,3.12,0.251,0.443,0.092,0.064,0.023,0.127
465000,-0.1744,2.97,0.259,0.473,0.088,0.049,0.018,0.113
466000,0.0976,3.02,0.269,0.475,0.078,0.054,0.012,0.112
467000,1.9308,3.13,0.25,0.443,0.082,0.063,0.018,0.144
468000,2.4452,3.03,0.259,0.456,0.083,0.062,0.012,0.128
469000,1.848,2.9,0.234,0.442,0.107,0.072,0.017,0.128
470000,1.9968,3.18,0.234,0.471,0.086,0.068,0.007,0.134
471000,2.0252,3.02,0.258,0.461,0.087,0.067,0.011,0.116
472000,0.2912,3.05,0.27,0.445,0.069,0.068,0.016,0.132
473000,1.7834,3.27,0.279,0.472,0.054,0.071,0.014,0.11
474000,0.9956,3.03,0.257,0.448,0.074,0.087,0.016,0.118
475000,3.9644,3.03,0.258,0.453,0.086,0.071,0.005,0.127
476000,1.8358,3.07,0.269,0.441,0.093,0.062,0.01,0.125
477000,3.9396,3.01,0.253,0.445,0.067,0.081,0.014,0.14
478000,1.9416,2.91,0.269,0.441,0.072,0.085,0.011,0.122
479000,4.2796,3.1,0.238,0.457,0.075,0.075,0.01,0.145
480000,2.1428,3.01,0.272,0.456,0.069,0.07,0.01,0.123
481000,2.584,3.12,0.248,0.475,0.071,0.079,0.005,0.122
482000,0.6132,3.15,0.283,0.463,0.068,0.059,0.007,0.12
483000,0.609,3.08,0.275,0.447,0.074,0.068,0.011,0.125
484000,1.6644,3.02,0.259,0.439,0.068,0.069,0.013,0.152
485000,3.4268,3.14,0.276,0.464,0.07,0.053,0.006,0.131
486000,2.5536,3.03,0.259,0.456,0.078,0.062,0.013,0.132
487000,1.7792,2.96,0.277,0.446,0.085,0.068,0.008,0.116
488000,3.7856,2.9,0.237,0.454,0.09,0.06,0.009,0.15
489000,3.0488,3.15,0.26,0.481,0.09,0.039,0.007,0.123
490000,2.154,2.95,0.229,0.453,0.095,0.061,0.013,0.149
491000,2.3352,2.98,0.252,0.453,0.086,0.054,0.008,0.147
492000,2.31,3.07,0.256,0.447,0.096,0.07,0.005,0.126
493000,-0.7228,3.13,0.25,0.472,0.081,0.059,0.012,0.126
494000,2.7514,2.95,0.237,0.446,0.093,0.078,0.01,0.136
495000,2.7968,3.0,0.271,0.456,0.074,0.061,0.009,0.129
496000,1.5356,3.05,0.241,0.477,0.1,0.055,0.004,0.123
497000,-0.1224,3.04,0.245,0.451,0.102,0.059,0.007,0.136
498000,2.0448,2.89,0.277,0.437,0.086,0.059,0.01,0.131
499000,2.5508,3.06,0.265,0.447,0.077,0.068,0.01,0.133
500000,1.6876,3.02,0.28,0.463,0.075,0.058,0.011,0.113
501000,2.325,2.98,0.246,0.465,0.071,0.058,0.016,0.144
501760,1.3382,3.05,0.2605,0.45,0.0592,0.0724,0.0066,0.1513
