timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
247000,-0.7184,2.13,0.139,0.02,0.763,0.05,0.009,0.019
248000,2.488,2.26,0.124,0.024,0.783,0.043,0.009,0.017
249000,-0.588,2.2,0.135,0.019,0.768,0.061,0.006,0.011
250000,-0.428,2.04,0.131,0.028,0.763,0.053,0.006,0.019
251000,4.58,2.21,0.135,0.019,0.782,0.047,0.007,0.01
252000,-0.852,2.23,0.125,0.02,0.782,0.048,0.01,0.015
253000,-2.724,2.42,0.113,0.021,0.788,0.042,0.006,0.03
254000,1.8488,2.17,0.124,0.032,0.761,0.052,0.014,0.017
255000,-2.744,2.4,0.097,0.032,0.791,0.059,0.007,0.014
256000,-1.716,2.12,0.126,0.028,0.768,0.041,0.011,0.026
257000,-3.208,2.33,0.119,0.021,0.788,0.043,0.012,0.017
258000,-1.572,2.23,0.133,0.018,0.788,0.045,0.009,0.007
259000,2.244,2.32,0.123,0.019,0.782,0.06,0.008,0.008
260000,-1.0024,2.18,0.115,0.026,0.764,0.066,0.01,0.019
261000,-2.392,2.26,0.116,0.021,0.786,0.058,0.008,0.011
262000,1.142,2.14,0.117,0.031,0.777,0.052,0.009,0.014
263000,1.66,1.95,0.139,0.023,0.765,0.054,0.005,0.014
264000,2.9536,2.26,0.094,0.032,0.78,0.062,0.018,0.014
265000,-1.024,2.19,0.117,0.023,0.758,0.08,0.008,0.014
266000,0.976,2.11,0.117,0.028,0.765,0.07,0.006,0.014
267000,1.1416,2.23,0.119,0.024,0.762,0.073,0.009,0.013
268000,-0.428,2.15,0.119,0.019,0.767,0.069,0.009,0.017
269000,1.368,2.19,0.125,0.022,0.759,0.074,0.011,0.009
270000,-1.688,2.21,0.115,0.025,0.769,0.071,0.007,0.013
271000,0.808,2.16,0.123,0.019,0.78,0.06,0.006,0.012
272000,-2.364,2.25,0.112,0.023,0.783,0.064,0.007,0.011
273000,-0.628,2.23,0.129,0.02,0.749,0.08,0.01,0.012
274000,2.3216,2.16,0.139,0.027,0.748,0.076,0.008,0.002
275000,-0.144,2.28,0.122,0.029,0.75,0.084,0.007,0.008
276000,-0.884,2.36,0.111,0.03,0.778,0.062,0.005,0.014
277000,-4.44,2.26,0.131,0.027,0.769,0.062,0.005,0.006
278000,-1.148,2.14,0.129,0.025,0.766,0.069,0.001,0.01
279000,0.244,2.13,0.138,0.02,0.77,0.061,0.006,0.005
280000,-1.552,2.15,0.131,0.035,0.767,0.054,0.006,0.007
281000,0.758,2.26,0.122,0.032,0.783,0.047,0.005,0.011
282000,-0.28,2.08,0.143,0.029,0.759,0.056,0.005,0.008
283000,-0.176,2.24,0.132,0.026,0.77,0.052,0.008,0.012
284000,-0.02,2.09,0.124,0.017,0.778,0.065,0.008,0.008
285000,0.74,2.06,0.149,0.022,0.756,0.063,0.003,0.007
286000,-2.2,2.18,0.128,0.026,0.78,0.054,0.003,0.009
287000,2.008,2.33,0.142,0.026,0.763,0.054,0.008,0.007
288000,0.8536,2.16,0.134,0.024,0.757,0.072,0.006,0.007
289000,-0.7904,2.14,0.137,0.025,0.766,0.059,0.006,0.007
290000,-0.36,2.12,0.161,0.021,0.747,0.061,0.006,0.004
291000,4.424,2.18,0.153,0.021,0.761,0.055,0.003,0.007
292000,-0.648,2.15,0.14,0.023,0.759,0.06,0.006,0.012
293000,1.44,2.15,0.158,0.02,0.746,0.067,0.003,0.006
294000,0.004,2.22,0.134,0.024,0.747,0.081,0.007,0.007
295000,0.2,1.97,0.167,0.018,0.74,0.065,0.003,0.007
296000,-2.612,2.08,0.144,0.024,0.728,0.087,0.004,0.013
297000,0.128,2.01,0.161,0.014,0.735,0.071,0.006,0.013
298000,1.276,1.83,0.178,0.014,0.72,0.076,0.004,0.008
299000,-0.992,2.01,0.143,0.02,0.734,0.091,0.005,0.007
300000,-0.546,2.05,0.156,0.013,0.716,0.101,0.005,0.009
301000,-2.236,2.08,0.149,0.008,0.723,0.106,0.002,0.012
302000,0.412,2.26,0.146,0.029,0.723,0.079,0.007,0.016
303000,-0.748,2.07,0.14,0.014,0.727,0.102,0.002,0.015
304000,-3.372,2.08,0.142,0.015,0.702,0.124,0.005,0.012
305000,2.408,2.04,0.137,0.02,0.706,0.113,0.006,0.018
306000,-1.472,2.04,0.141,0.017,0.713,0.106,0.006,0.017
307000,-1.992,2.02,0.137,0.022,0.713,0.114,0.002,0.012
308000,2.1792,2.11,0.134,0.013,0.723,0.113,0.002,0.015
309000,1.364,2.08,0.14,0.014,0.715,0.111,0.002,0.018
310000,-0.8,2.07,0.144,0.013,0.714,0.112,0.004,0.013
311000,-4.8152,2.21,0.133,0.027,0.735,0.09,0.002,0.013
312000,-0.712,2.06,0.148,0.026,0.715,0.088,0.005,0.018
313000,0.456,2.18,0.135,0.018,0.733,0.095,0.004,0.015
314000,-0.796,2.35,0.113,0.018,0.751,0.107,0.004,0.007
315000,-1.392,2.16,0.136,0.016,0.739,0.098,0.003,0.008
316000,0.988,2.17,0.122,0.014,0.761,0.091,0.002,0.01
317000,-0.418,2.23,0.123,0.021,0.756,0.084,0.0,0.016
318000,0.544,2.11,0.123,0.015,0.745,0.104,0.002,0.011
319000,-1.764,2.02,0.116,0.009,0.742,0.119,0.004,0.01
320000,-0.392,2.37,0.1,0.022,0.769,0.1,0.002,0.007
321000,-0.152,2.36,0.115,0.022,0.734,0.109,0.007,0.013
322000,-2.2,2.26,0.121,0.017,0.738,0.114,0.007,0.003
323000,-0.932,2.24,0.127,0.015,0.732,0.109,0.006,0.011
324000,-2.396,2.17,0.122,0.014,0.75,0.105,0.003,0.006
325000,0.1296,2.24,0.139,0.011,0.735,0.102,0.003,0.01
326000,1.268,2.12,0.129,0.013,0.756,0.089,0.005,0.008
327000,-0.784,2.12,0.131,0.008,0.757,0.094,0.003,0.007
328000,1.45,2.17,0.119,0.007,0.767,0.094,0.005,0.008
329000,-1.418,2.36,0.122,0.008,0.784,0.073,0.004,0.009
330000,-1.1664,2.11,0.133,0.011,0.763,0.079,0.003,0.011
331000,1.1496,2.11,0.129,0.009,0.802,0.053,0.001,0.006
332000,1.576,2.04,0.128,0.012,0.781,0.064,0.005,0.01
333000,-0.16,2.24,0.131,0.008,0.788,0.065,0.003,0.005
334000,0.872,2.08,0.125,0.007,0.803,0.058,0.002,0.005
335000,-3.396,2.16,0.143,0.006,0.786,0.06,0.003,0.002
336000,-0.428,2.16,0.139,0.013,0.791,0.05,0.002,0.005
337000,3.228,2.24,0.127,0.006,0.792,0.068,0.003,0.004
338000,0.172,2.32,0.121,0.005,0.804,0.065,0.001,0.004
339000,-1.1104,2.18,0.13,0.009,0.775,0.07,0.008,0.008
340000,-2.56,2.15,0.122,0.006,0.8,0.06,0.005,0.007
341000,1.546,2.36,0.12,0.008,0.801,0.058,0.003,0.01
342000,1.8536,2.17,0.135,0.009,0.798,0.041,0.005,0.012
343000,-0.764,2.12,0.138,0.009,0.782,0.056,0.004,0.011
344000,3.256,2.08,0.135,0.013,0.783,0.058,0.008,0.003
345000,0.004,2.16,0.122,0.004,0.788,0.062,0.012,0.012
346000,-1.032,1.93,0.149,0.016,0.76,0.054,0.009,0.012
347000,-0.728,2.12,0.118,0.012,0.792,0.06,0.01,0.008
348000,-1.192,2.04,0.145,0.009,0.781,0.05,0.006,0.009
349000,-3.57,2.26,0.141,0.017,0.778,0.046,0.011,0.007
350000,-1.1984,2.27,0.14,0.006,0.791,0.047,0.008,0.008
351000,-0.704,2.12,0.129,0.012,0.794,0.041,0.013,0.011
352000,-1.356,2.2,0.154,0.01,0.769,0.046,0.01,0.011
353000,0.25,1.99,0.154,0.015,0.755,0.046,0.016,0.014
354000,-1.016,2.28,0.154,0.008,0.771,0.052,0.007,0.008
355000,0.252,2.13,0.128,0.013,0.788,0.047,0.011,0.013
356000,0.152,2.12,0.143,0.007,0.793,0.038,0.008,0.011
357000,-1.288,2.05,0.132,0.008,0.785,0.053,0.007,0.015
358000,-0.82,2.15,0.137,0.005,0.794,0.053,0.005,0.006
359000,-2.7592,2.25,0.131,0.008,0.781,0.052,0.018,0.01
360000,0.42,2.17,0.132,0.008,0.802,0.035,0.014,0.009
361000,1.296,2.04,0.135,0.004,0.796,0.035,0.014,0.016
362000,-0.32,2.12,0.15,0.005,0.779,0.041,0.014,0.011
363000,-1.2,2.24,0.128,0.006,0.792,0.046,0.016,0.012
364000,0.704,2.06,0.129,0.007,0.797,0.047,0.01,0.01
365000,-0.352,2.16,0.132,0.005,0.793,0.05,0.012,0.008
366000,-0.0448,2.2,0.131,0.007,0.794,0.038,0.014,0.016
367000,-1.752,2.08,0.129,0.004,0.799,0.043,0.01,0.015
368000,-2.468,2.22,0.144,0.007,0.783,0.049,0.001,0.016
369000,3.2,2.35,0.128,0.008,0.792,0.048,0.009,0.015
370000,-1.496,2.19,0.148,0.002,0.789,0.036,0.009,0.016
371000,-1.3344,2.23,0.13,0.001,0.812,0.032,0.007,0.018
372000,-1.34,2.3,0.137,0.009,0.786,0.042,0.009,0.017
373000,-1.916,2.17,0.112,0.005,0.818,0.039,0.006,0.02
374000,0.3,2.26,0.124,0.002,0.794,0.055,0.008,0.017
375000,-2.96,2.19,0.137,0.002,0.797,0.038,0.007,0.019
376000,1.044,2.19,0.101,0.007,0.821,0.044,0.007,0.02
377000,0.66,2.16,0.11,0.009,0.805,0.053,0.01,0.013
378000,2.692,2.05,0.133,0.002,0.781,0.053,0.01,0.021
379000,1.6936,2.32,0.129,0.004,0.784,0.046,0.012,0.025
380000,-1.8,2.06,0.132,0.006,0.791,0.043,0.009,0.019
381000,0.576,2.13,0.132,0.009,0.791,0.038,0.008,0.022
382000,0.616,2.13,0.131,0.008,0.794,0.043,0.005,0.019
383000,2.46,2.38,0.123,0.01,0.794,0.045,0.01,0.018
384000,-0.852,2.07,0.127,0.011,0.791,0.054,0.003,0.014
385000,-0.188,2.11,0.122,0.006,0.807,0.047,0.002,0.016
