timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
790417,4.051,1.97,0.109,0.119,0.0,0.0,0.713,0.059
791417,3.311,2.08,0.122,0.115,0.0,0.0,0.697,0.066
792417,5.6,2.0,0.097,0.124,0.0,0.001,0.702,0.076
793417,5.596,1.98,0.111,0.122,0.0,0.0,0.719,0.048
794417,7.591,1.93,0.105,0.127,0.0,0.0,0.706,0.062
795417,3.0,1.8,0.132,0.106,0.0,0.001,0.706,0.055
796417,4.284,1.86,0.118,0.119,0.0,0.0,0.708,0.055
797417,2.753,2.05,0.117,0.12,0.0,0.0,0.71,0.053
798417,2.393,1.84,0.118,0.119,0.0,0.001,0.701,0.061
799417,2.478,1.89,0.114,0.119,0.0,0.0,0.706,0.061
800417,1.939,1.84,0.114,0.119,0.0,0.0,0.707,0.06
801417,0.678,1.82,0.138,0.104,0.0,0.0,0.696,0.062
802417,2.159,1.92,0.11,0.123,0.0,0.001,0.699,0.067
803417,3.245,2.03,0.096,0.13,0.0,0.0,0.708,0.066
804417,2.959,1.72,0.125,0.109,0.0,0.0,0.69,0.076
805417,2.127,1.83,0.12,0.115,0.001,0.0,0.697,0.067
806417,3.359,1.97,0.124,0.119,0.0,0.0,0.697,0.06
807417,6.167,1.87,0.123,0.114,0.0,0.001,0.693,0.069
808417,5.03,1.85,0.13,0.111,0.001,0.0,0.698,0.06
809417,4.363,1.93,0.107,0.127,0.0,0.0,0.711,0.055
810417,3.49,1.77,0.134,0.108,0.001,0.0,0.693,0.064
811417,3.254,1.82,0.134,0.107,0.0,0.001,0.697,0.061
812417,2.317,1.77,0.143,0.101,0.0,0.0,0.694,0.062
813417,2.816,1.87,0.159,0.098,0.0,0.0,0.686,0.057
814417,3.097,1.8,0.136,0.111,0.0,0.0,0.698,0.055
815417,-0.289,2.05,0.128,0.116,0.0,0.0,0.696,0.06
816417,-0.073,1.81,0.129,0.113,0.0,0.001,0.698,0.059
817417,4.091,1.8,0.117,0.127,0.0,0.0,0.704,0.052
818417,5.798,1.87,0.115,0.117,0.0,0.0,0.704,0.064
819417,4.798,1.91,0.121,0.12,0.0,0.0,0.701,0.058
820417,3.895,1.91,0.105,0.129,0.0,0.0,0.705,0.061
821417,3.34,1.86,0.119,0.12,0.001,0.0,0.704,0.056
822417,3.423,1.89,0.121,0.112,0.0,0.001,0.706,0.06
823417,4.292,1.8,0.13,0.115,0.0,0.0,0.703,0.052
824417,3.112,1.9,0.134,0.107,0.0,0.0,0.704,0.055
825417,4.148,1.94,0.116,0.117,0.0,0.001,0.71,0.056
826417,1.379,1.89,0.123,0.117,0.0,0.001,0.706,0.053
827417,4.521,1.78,0.125,0.116,0.0,0.0,0.701,0.058
828417,4.289,1.9,0.139,0.105,0.001,0.0,0.699,0.056
829417,4.306,1.84,0.139,0.105,0.0,0.001,0.693,0.062
830417,2.582,1.94,0.132,0.113,0.0,0.0,0.709,0.046
831417,2.496,1.82,0.135,0.109,0.0,0.002,0.696,0.058
832417,3.888,1.91,0.114,0.121,0.0,0.001,0.703,0.061
833417,4.133,1.94,0.129,0.111,0.0,0.001,0.706,0.053
834417,3.019,2.0,0.122,0.12,0.0,0.0,0.697,0.061
835417,0.599,1.93,0.116,0.12,0.0,0.0,0.687,0.077
836417,4.34,1.87,0.116,0.122,0.0,0.0,0.695,0.067
837417,2.702,1.83,0.128,0.112,0.0,0.001,0.692,0.067
838417,3.09,1.94,0.138,0.109,0.0,0.0,0.689,0.064
839417,2.153,2.04,0.113,0.123,0.0,0.001,0.692,0.071
840417,1.593,1.91,0.123,0.117,0.0,0.0,0.687,0.073
841417,4.521,1.93,0.125,0.114,0.0,0.001,0.69,0.07
842417,3.363,1.99,0.115,0.124,0.0,0.001,0.683,0.077
843417,3.335,1.8,0.141,0.104,0.0,0.0,0.696,0.059
844417,4.595,1.88,0.147,0.099,0.0,0.0,0.689,0.065
845417,1.715,2.0,0.119,0.119,0.0,0.001,0.693,0.068
846417,4.74,2.03,0.124,0.126,0.0,0.0,0.695,0.055
847417,4.498,1.86,0.12,0.12,0.0,0.0,0.698,0.062
848417,2.491,1.95,0.117,0.119,0.0,0.001,0.683,0.08
849417,3.965,1.9,0.135,0.111,0.0,0.001,0.687,0.066
850417,3.984,1.94,0.14,0.105,0.0,0.001,0.688,0.066
851417,3.005,1.86,0.138,0.108,0.0,0.001,0.694,0.059
852417,1.374,1.97,0.126,0.112,0.0,0.0,0.684,0.078
853417,2.863,1.85,0.115,0.12,0.0,0.0,0.694,0.071
854417,2.65,2.02,0.133,0.109,0.0,0.0,0.694,0.064
855417,5.314,1.91,0.143,0.113,0.0,0.0,0.681,0.063
856417,5.599,1.82,0.144,0.103,0.0,0.002,0.694,0.057
857417,2.152,1.88,0.144,0.103,0.0,0.001,0.687,0.065
858417,2.098,1.95,0.144,0.104,0.0,0.002,0.681,0.069
859417,4.7392,1.9,0.142,0.106,0.0,0.004,0.689,0.059
860417,5.007,1.9,0.132,0.114,0.001,0.001,0.695,0.057
861417,1.872,1.88,0.139,0.112,0.001,0.003,0.691,0.054
862417,4.553,1.99,0.123,0.119,0.0,0.005,0.698,0.055
863417,1.439,1.87,0.126,0.115,0.0,0.0,0.695,0.064
864417,0.24,1.92,0.146,0.105,0.0,0.002,0.684,0.063
865417,4.113,1.9,0.142,0.108,0.0,0.001,0.703,0.046
866417,3.263,1.88,0.153,0.098,0.0,0.003,0.69,0.056
867417,5.83,1.85,0.114,0.116,0.001,0.003,0.707,0.059
868417,2.265,1.92,0.122,0.118,0.0,0.005,0.698,0.057
869417,1.343,1.75,0.142,0.106,0.0,0.002,0.696,0.054
870417,4.505,1.85,0.135,0.106,0.0,0.001,0.698,0.06
871417,0.634,1.83,0.121,0.121,0.0,0.001,0.702,0.055
872417,4.049,1.96,0.127,0.115,0.0,0.002,0.705,0.051
