timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
275000,-0.362,1.86,0.282,0.119,0.008,0.285,0.262,0.044
276000,0.048,1.84,0.278,0.12,0.016,0.298,0.248,0.04
277000,-2.042,1.77,0.275,0.136,0.01,0.266,0.254,0.059
278000,-0.652,1.91,0.297,0.13,0.01,0.274,0.232,0.057
279000,-1.448,1.6,0.295,0.127,0.007,0.255,0.249,0.067
280000,-3.538,1.92,0.285,0.119,0.015,0.276,0.247,0.058
281000,2.716,1.78,0.293,0.109,0.016,0.27,0.262,0.05
282000,-1.854,1.87,0.285,0.146,0.01,0.287,0.202,0.07
283000,1.3772,1.66,0.301,0.126,0.021,0.285,0.197,0.07
284000,-0.358,1.85,0.323,0.097,0.017,0.283,0.215,0.065
285000,1.656,1.83,0.262,0.124,0.018,0.301,0.242,0.053
286000,-0.918,1.74,0.329,0.11,0.016,0.282,0.202,0.061
287000,0.898,1.87,0.311,0.111,0.01,0.298,0.207,0.063
288000,-1.144,1.77,0.333,0.107,0.019,0.273,0.195,0.073
289000,-2.5592,1.71,0.335,0.117,0.017,0.267,0.191,0.073
290000,-2.728,1.86,0.321,0.131,0.015,0.274,0.172,0.087
291000,0.47,1.82,0.309,0.123,0.007,0.263,0.219,0.079
292000,-0.786,1.7,0.311,0.121,0.006,0.275,0.193,0.094
293000,-2.416,1.72,0.298,0.118,0.011,0.275,0.212,0.086
294000,-0.4752,1.66,0.332,0.105,0.012,0.266,0.207,0.078
295000,2.852,1.73,0.343,0.101,0.004,0.284,0.196,0.072
296000,2.464,1.6,0.35,0.105,0.01,0.248,0.191,0.096
297000,-3.842,1.64,0.37,0.11,0.014,0.26,0.162,0.084
298000,-1.5412,1.77,0.339,0.114,0.008,0.26,0.17,0.109
299000,1.472,1.67,0.363,0.121,0.015,0.219,0.174,0.108
300000,0.11,1.59,0.358,0.121,0.01,0.284,0.139,0.088
301000,-1.146,1.64,0.33,0.136,0.012,0.294,0.142,0.086
302000,-0.0332,1.87,0.378,0.141,0.011,0.262,0.13,0.078
303000,-1.376,1.78,0.361,0.139,0.011,0.267,0.145,0.077
304000,0.9934,1.92,0.336,0.126,0.006,0.272,0.173,0.087
305000,-2.106,1.63,0.35,0.137,0.018,0.267,0.157,0.071
306000,-0.174,1.78,0.364,0.149,0.011,0.244,0.161,0.071
307000,0.754,1.98,0.343,0.155,0.007,0.234,0.188,0.073
308000,-1.736,1.88,0.345,0.171,0.01,0.262,0.134,0.078
309000,-1.876,1.7,0.309,0.167,0.011,0.269,0.169,0.075
310000,0.228,1.92,0.329,0.154,0.012,0.267,0.168,0.07
311000,-0.102,1.72,0.332,0.177,0.007,0.232,0.183,0.069
312000,1.7872,1.94,0.318,0.186,0.006,0.247,0.179,0.064
313000,-2.662,1.77,0.294,0.209,0.007,0.269,0.143,0.078
314000,0.004,1.99,0.3,0.207,0.004,0.248,0.183,0.058
315000,-0.016,1.83,0.301,0.192,0.005,0.271,0.178,0.053
316000,-0.198,2.15,0.304,0.186,0.005,0.295,0.157,0.053
317000,-0.05,2.08,0.277,0.23,0.008,0.261,0.162,0.062
318000,1.312,1.98,0.292,0.205,0.005,0.27,0.16,0.068
319000,0.716,2.08,0.289,0.209,0.003,0.266,0.171,0.062
320000,2.26,1.97,0.331,0.214,0.005,0.237,0.162,0.051
321000,-0.528,1.96,0.313,0.218,0.003,0.252,0.138,0.076
322000,1.9918,2.04,0.299,0.224,0.003,0.243,0.162,0.069
323000,-0.7,2.04,0.293,0.225,0.002,0.279,0.14,0.061
324000,-2.626,2.18,0.271,0.234,0.01,0.277,0.148,0.06
325000,1.218,1.95,0.272,0.227,0.01,0.309,0.134,0.048
326000,-1.036,2.07,0.273,0.24,0.004,0.317,0.121,0.045
327000,-1.704,2.01,0.249,0.244,0.008,0.311,0.138,0.05
328000,-0.854,1.96,0.269,0.236,0.007,0.29,0.133,0.065
329000,-1.19,2.06,0.241,0.25,0.007,0.301,0.138,0.063
330000,-0.324,2.05,0.273,0.251,0.006,0.275,0.131,0.064
331000,2.426,2.08,0.27,0.228,0.015,0.262,0.174,0.051
332000,1.342,2.27,0.274,0.242,0.004,0.27,0.146,0.064
