timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
386000,0.5472,1.8,0.0,0.2,0.007,0.02,0.353,0.42
387000,2.2372,1.74,0.0,0.187,0.014,0.014,0.371,0.414
388000,1.4024,1.73,0.0,0.186,0.006,0.012,0.379,0.417
389000,2.4452,1.73,0.0,0.206,0.01,0.012,0.365,0.407
390000,-0.4228,1.77,0.001,0.205,0.004,0.017,0.36,0.413
391000,-0.3476,1.78,0.0,0.197,0.007,0.017,0.357,0.422
392000,-0.6424,1.75,0.0,0.187,0.012,0.022,0.357,0.422
393000,1.726,1.72,0.002,0.197,0.014,0.006,0.363,0.418
394000,2.5732,1.77,0.003,0.203,0.016,0.016,0.346,0.416
395000,0.9292,1.74,0.001,0.201,0.014,0.01,0.371,0.403
396000,0.198,1.75,0.0,0.214,0.006,0.009,0.348,0.423
397000,0.52,1.76,0.0,0.198,0.011,0.008,0.366,0.417
398000,0.76,1.76,0.002,0.188,0.012,0.012,0.379,0.407
399000,2.076,1.84,0.005,0.184,0.007,0.016,0.367,0.421
400000,0.134,1.83,0.001,0.203,0.004,0.011,0.36,0.421
401000,0.87,1.83,0.003,0.185,0.011,0.006,0.389,0.406
402000,0.232,1.76,0.001,0.211,0.005,0.008,0.369,0.406
403000,1.4292,1.82,0.001,0.195,0.009,0.01,0.361,0.424
404000,-1.708,1.79,0.003,0.205,0.008,0.007,0.377,0.4
405000,0.226,1.79,0.001,0.191,0.013,0.013,0.379,0.403
406000,-2.178,1.84,0.002,0.197,0.013,0.016,0.365,0.407
407000,4.3938,1.83,0.004,0.204,0.013,0.008,0.366,0.405
408000,1.458,1.81,0.004,0.183,0.017,0.008,0.38,0.408
409000,-0.918,1.75,0.003,0.192,0.009,0.009,0.375,0.412
410000,0.702,1.75,0.002,0.177,0.003,0.008,0.387,0.423
411000,3.328,1.74,0.001,0.209,0.005,0.009,0.372,0.404
412000,1.2912,1.72,0.003,0.219,0.007,0.012,0.342,0.417
413000,0.2552,1.74,0.0,0.195,0.007,0.006,0.379,0.413
414000,-0.9928,1.72,0.003,0.19,0.005,0.008,0.378,0.416
415000,2.8232,1.79,0.001,0.209,0.008,0.009,0.368,0.405
416000,0.694,1.8,0.002,0.194,0.007,0.008,0.368,0.421
417000,0.07,1.81,0.004,0.187,0.006,0.005,0.396,0.402
418000,1.362,1.77,0.001,0.208,0.005,0.007,0.374,0.405
419000,-1.4868,1.8,0.001,0.202,0.006,0.004,0.381,0.406
420000,-0.663,1.82,0.006,0.19,0.008,0.004,0.382,0.41
421000,-1.61,1.78,0.005,0.207,0.012,0.005,0.371,0.4
422000,0.2292,1.81,0.001,0.207,0.005,0.006,0.369,0.412
423000,0.366,1.78,0.001,0.212,0.005,0.005,0.373,0.404
424000,1.3212,1.71,0.001,0.211,0.011,0.006,0.368,0.403
425000,3.462,1.79,0.007,0.198,0.006,0.004,0.381,0.404
426000,0.402,1.77,0.008,0.22,0.007,0.004,0.372,0.389
427000,1.15,1.76,0.003,0.187,0.006,0.003,0.375,0.426
428000,-0.944,1.76,0.004,0.207,0.008,0.002,0.373,0.406
429000,1.344,1.73,0.021,0.205,0.009,0.004,0.36,0.401
430000,1.44,1.79,0.024,0.196,0.004,0.001,0.376,0.399
431000,1.654,1.76,0.029,0.185,0.007,0.006,0.385,0.388
432000,-0.648,1.83,0.027,0.197,0.006,0.005,0.363,0.402
433000,-1.068,1.77,0.026,0.185,0.009,0.004,0.384,0.392
434000,-1.168,1.77,0.023,0.201,0.005,0.002,0.376,0.393
435000,2.414,1.76,0.024,0.212,0.004,0.008,0.358,0.394
436000,-2.316,1.8,0.022,0.21,0.001,0.003,0.369,0.395
437000,0.912,1.75,0.029,0.2,0.008,0.007,0.372,0.384
438000,2.728,1.75,0.018,0.179,0.007,0.006,0.396,0.394
439000,2.484,1.81,0.017,0.201,0.007,0.001,0.367,0.407
440000,-0.528,1.77,0.022,0.191,0.004,0.008,0.384,0.391
441000,0.908,1.79,0.009,0.212,0.005,0.003,0.368,0.403
442000,1.318,1.76,0.009,0.202,0.007,0.003,0.382,0.397
443000,2.3012,1.75,0.018,0.195,0.01,0.004,0.375,0.398
444000,-0.096,1.8,0.019,0.194,0.005,0.001,0.383,0.398
445000,2.37,1.79,0.03,0.2,0.004,0.004,0.371,0.391
446000,1.376,1.76,0.026,0.209,0.005,0.005,0.371,0.384
447000,2.548,1.73,0.038,0.184,0.006,0.001,0.386,0.385
448000,0.568,1.79,0.028,0.192,0.007,0.003,0.377,0.393
449000,0.728,1.87,0.028,0.203,0.004,0.003,0.377,0.385
450000,0.098,1.76,0.035,0.175,0.005,0.004,0.393,0.388
451000,0.156,1.8,0.034,0.193,0.015,0.002,0.367,0.389
452000,1.286,1.74,0.037,0.189,0.007,0.001,0.381,0.385
453000,0.916,1.79,0.048,0.199,0.006,0.003,0.366,0.378
454000,4.042,1.77,0.039,0.205,0.012,0.004,0.369,0.371
455000,1.734,1.77,0.044,0.195,0.012,0.005,0.377,0.367
456000,1.658,1.74,0.043,0.199,0.011,0.001,0.372,0.374
457000,0.962,1.79,0.055,0.207,0.007,0.004,0.357,0.37
458000,0.832,1.79,0.049,0.205,0.005,0.002,0.366,0.373
459000,1.742,1.79,0.051,0.216,0.008,0.003,0.351,0.371
460000,0.64,1.76,0.054,0.203,0.008,0.003,0.363,0.369
461000,0.55,1.8,0.054,0.209,0.006,0.001,0.371,0.359
462000,2.484,1.71,0.051,0.22,0.005,0.004,0.367,0.353
463000,1.388,1.82,0.06,0.188,0.011,0.003,0.372,0.366
464000,1.1344,1.78,0.043,0.203,0.007,0.003,0.382,0.362
465000,1.7912,1.8,0.07,0.193,0.007,0.005,0.374,0.351
466000,1.274,1.79,0.059,0.209,0.004,0.004,0.366,0.358
467000,1.974,1.77,0.064,0.197,0.006,0.004,0.374,0.355
468000,-1.056,1.8,0.07,0.2,0.004,0.002,0.377,0.347
469000,2.091,1.8,0.069,0.204,0.016,0.003,0.358,0.35
470000,0.532,1.72,0.066,0.203,0.005,0.003,0.373,0.35
471000,1.6432,1.7,0.06,0.216,0.007,0.002,0.364,0.351
472000,-0.48,1.83,0.064,0.211,0.009,0.004,0.367,0.345
473000,2.262,1.76,0.067,0.215,0.009,0.003,0.356,0.35
474000,1.748,1.76,0.065,0.194,0.005,0.006,0.38,0.35
475000,1.526,1.75,0.076,0.196,0.003,0.005,0.375,0.345
476000,2.4852,1.77,0.07,0.196,0.004,0.004,0.371,0.355
477000,2.336,1.78,0.067,0.213,0.006,0.005,0.36,0.349
478000,0.378,1.82,0.068,0.211,0.005,0.008,0.369,0.339
479000,2.05,1.82,0.09,0.187,0.005,0.008,0.376,0.334
480000,-0.0632,1.76,0.071,0.21,0.003,0.013,0.357,0.346
481000,1.0888,1.8,0.081,0.209,0.007,0.007,0.363,0.333
482000,2.2772,1.74,0.069,0.192,0.007,0.01,0.375,0.347
483000,4.5564,1.81,0.065,0.202,0.007,0.007,0.371,0.348
484000,2.6472,1.77,0.063,0.201,0.007,0.014,0.37,0.345
485000,1.154,1.76,0.063,0.188,0.014,0.012,0.381,0.342
486000,0.284,1.74,0.067,0.189,0.009,0.007,0.376,0.352
487000,1.1852,1.78,0.075,0.194,0.004,0.014,0.374,0.339
488000,3.6332,1.75,0.066,0.19,0.006,0.017,0.374,0.347
489000,0.402,1.72,0.069,0.179,0.004,0.018,0.376,0.354
490000,2.0248,1.75,0.06,0.196,0.004,0.01,0.383,0.347
491000,0.2804,1.75,0.063,0.2,0.007,0.013,0.364,0.353
492000,2.506,1.7,0.059,0.207,0.003,0.009,0.379,0.343
493000,0.686,1.75,0.057,0.193,0.006,0.012,0.38,0.352
494000,0.298,1.78,0.07,0.193,0.003,0.01,0.372,0.352
495000,-0.456,1.7,0.057,0.198,0.007,0.016,0.367,0.355
496000,-0.278,1.75,0.058,0.196,0.01,0.01,0.371,0.355
497000,0.3632,1.78,0.05,0.2,0.008,0.015,0.372,0.355
498000,1.872,1.73,0.062,0.186,0.007,0.012,0.377,0.356
499000,2.162,1.69,0.067,0.195,0.003,0.011,0.384,0.34
500000,0.9678,1.78,0.068,0.204,0.006,0.015,0.372,0.335
501000,1.028,1.68,0.061,0.199,0.01,0.008,0.379,0.343
501760,3.6852,1.73,0.0829,0.1816,0.0026,0.0145,0.3842,0.3342
