phase,timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
2,609761,0.254,1.56,0.014,0.063,0.001,0.036,0.496,0.39
2,610761,1.486,1.52,0.008,0.066,0.0,0.026,0.508,0.392
2,611761,1.2252,1.57,0.013,0.055,0.0,0.034,0.515,0.383
2,612761,2.212,1.52,0.01,0.061,0.0,0.015,0.521,0.393
2,613761,1.748,1.54,0.007,0.071,0.002,0.027,0.511,0.382
2,614761,2.9484,1.53,0.012,0.066,0.001,0.025,0.502,0.394
2,615761,1.4648,1.49,0.015,0.069,0.0,0.02,0.514,0.382
2,616761,1.5232,1.52,0.013,0.075,0.001,0.019,0.498,0.394
2,617761,0.902,1.52,0.007,0.068,0.0,0.017,0.518,0.39
2,618761,0.628,1.5,0.013,0.058,0.0,0.021,0.524,0.384
2,619761,1.738,1.49,0.014,0.069,0.0,0.019,0.505,0.393
2,620761,1.8592,1.57,0.008,0.066,0.0,0.021,0.524,0.381
2,621761,0.832,1.62,0.015,0.058,0.0,0.021,0.52,0.386
2,622761,1.174,1.54,0.011,0.074,0.0,0.007,0.518,0.39
2,623761,2.114,1.48,0.01,0.067,0.001,0.025,0.524,0.373
2,624761,2.2056,1.58,0.012,0.064,0.0,0.021,0.511,0.392
2,625761,0.5748,1.51,0.013,0.075,0.0,0.02,0.519,0.373
2,626761,1.308,1.56,0.018,0.068,0.0,0.02,0.512,0.382
2,627761,0.5832,1.55,0.015,0.081,0.0,0.021,0.502,0.381
2,628761,2.4532,1.44,0.007,0.063,0.001,0.02,0.527,0.382
2,629761,2.606,1.5,0.012,0.071,0.0,0.024,0.518,0.375
2,630761,1.2784,1.54,0.007,0.071,0.0,0.025,0.512,0.385
2,631761,2.202,1.56,0.012,0.086,0.0,0.025,0.502,0.375
2,632761,1.6012,1.53,0.014,0.07,0.0,0.023,0.502,0.391
2,633761,1.884,1.51,0.01,0.077,0.001,0.023,0.499,0.39
2,634761,0.588,1.57,0.015,0.064,0.0,0.02,0.51,0.391
2,635761,2.6852,1.51,0.015,0.076,0.001,0.02,0.509,0.379
2,636761,1.798,1.53,0.014,0.075,0.001,0.022,0.517,0.371
2,637761,-0.0488,1.44,0.01,0.064,0.0,0.017,0.53,0.379
2,638761,2.0184,1.55,0.007,0.069,0.001,0.022,0.515,0.386
2,639761,1.1268,1.5,0.008,0.073,0.0,0.027,0.505,0.387
2,640761,1.088,1.52,0.009,0.073,0.0,0.017,0.515,0.386
2,641761,1.4912,1.44,0.013,0.062,0.0,0.036,0.5,0.389
2,642761,1.1592,1.56,0.012,0.072,0.0,0.03,0.501,0.385
2,643761,1.2252,1.58,0.015,0.072,0.0,0.028,0.517,0.368
2,644761,0.8092,1.48,0.01,0.064,0.0,0.024,0.521,0.381
2,645761,1.1608,1.51,0.017,0.059,0.0,0.03,0.513,0.381
2,646761,0.546,1.52,0.009,0.076,0.0,0.026,0.506,0.383
2,647761,0.4972,1.55,0.013,0.055,0.0,0.034,0.518,0.38
2,648761,1.8232,1.58,0.013,0.054,0.0,0.04,0.505,0.388
2,649761,1.8892,1.54,0.01,0.075,0.0,0.044,0.488,0.383
2,650761,1.6144,1.53,0.012,0.072,0.001,0.043,0.484,0.388
2,651761,1.3816,1.54,0.008,0.067,0.001,0.049,0.491,0.384
2,652761,0.5532,1.5,0.012,0.081,0.0,0.052,0.477,0.378
2,653761,1.47,1.56,0.009,0.074,0.0,0.058,0.487,0.372
2,654761,0.8904,1.53,0.011,0.073,0.0,0.073,0.47,0.373
2,655761,2.4072,1.56,0.01,0.082,0.0,0.065,0.452,0.391
2,656761,1.1956,1.62,0.009,0.075,0.001,0.076,0.438,0.401
2,657761,1.062,1.54,0.013,0.061,0.0,0.063,0.476,0.387
2,658761,1.718,1.55,0.015,0.07,0.0,0.054,0.483,0.378
2,659761,3.4664,1.51,0.008,0.075,0.001,0.061,0.463,0.392
2,660761,1.496,1.56,0.016,0.067,0.001,0.061,0.471,0.384
2,661761,1.1228,1.56,0.011,0.083,0.001,0.072,0.449,0.384
2,662761,1.8832,1.55,0.005,0.065,0.002,0.076,0.462,0.39
2,663761,1.7056,1.56,0.018,0.066,0.0,0.077,0.452,0.387
2,664761,2.3628,1.52,0.007,0.069,0.001,0.063,0.48,0.38
2,665761,1.8408,1.56,0.01,0.069,0.0,0.049,0.473,0.399
2,666761,0.744,1.52,0.007,0.072,0.001,0.056,0.473,0.391
2,667761,2.5936,1.53,0.016,0.072,0.002,0.057,0.465,0.388
2,668761,1.25,1.53,0.006,0.065,0.0,0.038,0.494,0.397
2,669761,1.6932,1.58,0.014,0.07,0.0,0.054,0.474,0.388
2,670761,0.722,1.53,0.01,0.077,0.0,0.056,0.479,0.378
2,671761,1.7536,1.53,0.013,0.059,0.0,0.056,0.491,0.381
2,672761,1.7692,1.49,0.014,0.076,0.001,0.073,0.449,0.387
2,673761,1.9952,1.54,0.006,0.079,0.003,0.072,0.449,0.391
2,674761,2.7508,1.57,0.016,0.049,0.002,0.088,0.452,0.393
2,675761,0.8016,1.54,0.014,0.074,0.0,0.08,0.448,0.384
2,676761,1.5896,1.59,0.015,0.075,0.001,0.092,0.45,0.367
2,677761,1.3176,1.57,0.014,0.066,0.001,0.087,0.448,0.384
2,678761,1.9856,1.56,0.015,0.061,0.001,0.069,0.475,0.379
2,679761,1.2168,1.56,0.016,0.08,0.001,0.063,0.451,0.389
2,680761,1.7596,1.54,0.013,0.07,0.002,0.063,0.457,0.395
2,681761,2.064,1.54,0.011,0.072,0.001,0.051,0.478,0.387
2,682761,1.3664,1.57,0.007,0.069,0.003,0.048,0.488,0.385
2,683761,1.2656,1.56,0.002,0.061,0.001,0.05,0.487,0.399
2,684761,2.0736,1.56,0.005,0.066,0.001,0.043,0.502,0.383
2,685761,1.7956,1.53,0.008,0.057,0.002,0.039,0.509,0.385
2,686761,2.0928,1.58,0.014,0.065,0.001,0.032,0.511,0.377
2,687761,1.5644,1.51,0.013,0.064,0.001,0.033,0.504,0.385
2,688761,2.2912,1.56,0.012,0.069,0.0,0.045,0.498,0.376
2,689761,2.3504,1.55,0.008,0.071,0.001,0.059,0.477,0.384
2,690761,3.4976,1.49,0.007,0.068,0.002,0.058,0.476,0.389
2,691761,0.9324,1.48,0.012,0.068,0.001,0.051,0.481,0.387
2,692761,1.2184,1.5,0.006,0.085,0.004,0.053,0.464,0.388
2,693761,1.3988,1.51,0.006,0.066,0.002,0.056,0.492,0.378
2,694761,1.7428,1.54,0.012,0.074,0.002,0.062,0.47,0.38
2,695761,1.9004,1.57,0.013,0.066,0.001,0.055,0.494,0.371
2,696761,0.7024,1.55,0.009,0.063,0.0,0.077,0.474,0.377
2,697761,1.5872,1.45,0.018,0.066,0.0,0.074,0.461,0.381
2,698761,1.5456,1.49,0.009,0.078,0.001,0.084,0.442,0.386
2,699761,1.9916,1.55,0.009,0.075,0.0,0.093,0.427,0.396
2,700761,1.16,1.59,0.017,0.058,0.0,0.088,0.454,0.383
2,701761,2.5628,1.6,0.018,0.054,0.0,0.092,0.445,0.391
2,702761,2.3652,1.47,0.01,0.075,0.001,0.073,0.461,0.38
2,703761,2.752,1.5,0.011,0.063,0.0,0.076,0.464,0.386
2,704761,1.6644,1.54,0.011,0.066,0.001,0.093,0.454,0.375
2,705761,0.204,1.53,0.01,0.066,0.001,0.108,0.436,0.379
2,706761,1.6544,1.54,0.013,0.062,0.001,0.091,0.455,0.378
2,707761,1.2244,1.57,0.009,0.072,0.001,0.077,0.462,0.379
2,708761,0.6536,1.6,0.013,0.067,0.0,0.087,0.45,0.383
2,709761,1.4912,1.5,0.012,0.068,0.0,0.101,0.44,0.379
2,710761,2.0796,1.52,0.006,0.075,0.0,0.096,0.445,0.378
2,711761,1.3028,1.52,0.012,0.073,0.0,0.1,0.431,0.384
2,712761,2.5336,1.53,0.017,0.064,0.001,0.089,0.453,0.376
2,713761,2.1172,1.55,0.009,0.064,0.002,0.088,0.454,0.383
2,714761,1.55,1.54,0.015,0.071,0.0,0.092,0.443,0.379
2,715761,2.2148,1.56,0.018,0.059,0.001,0.096,0.449,0.377
2,716761,1.5836,1.53,0.013,0.062,0.001,0.105,0.434,0.385
2,717761,1.1704,1.51,0.017,0.07,0.001,0.078,0.463,0.371
2,718761,2.5196,1.46,0.009,0.063,0.0,0.085,0.461,0.382
2,719761,1.0784,1.54,0.013,0.054,0.0,0.082,0.467,0.384
2,720761,2.0284,1.52,0.011,0.075,0.002,0.071,0.458,0.383
2,721761,2.9572,1.48,0.008,0.059,0.0,0.083,0.472,0.378
2,722761,2.1784,1.51,0.011,0.073,0.0,0.061,0.48,0.375
2,723761,2.1112,1.48,0.018,0.061,0.001,0.065,0.469,0.386
2,724761,1.6028,1.47,0.007,0.072,0.0,0.067,0.466,0.388
2,725761,1.4768,1.59,0.017,0.07,0.0,0.066,0.458,0.389
2,726761,1.5292,1.56,0.018,0.064,0.002,0.079,0.463,0.374
2,727761,2.8932,1.48,0.009,0.068,0.0,0.075,0.465,0.383
2,728761,1.0848,1.5,0.011,0.064,0.0,0.081,0.463,0.381
2,729761,0.7364,1.52,0.019,0.06,0.0,0.062,0.48,0.379
2,730761,1.088,1.46,0.013,0.062,0.0,0.064,0.473,0.388
2,731761,0.9228,1.45,0.014,0.069,0.0,0.074,0.46,0.383
2,732761,3.042,1.57,0.011,0.073,0.0,0.058,0.464,0.394
2,733761,0.9416,1.49,0.01,0.073,0.0,0.062,0.464,0.391
2,734761,1.7104,1.51,0.011,0.062,0.0,0.047,0.49,0.39
2,735761,0.8396,1.46,0.014,0.072,0.0,0.057,0.462,0.395
2,736761,2.2856,1.49,0.008,0.067,0.001,0.044,0.492,0.388
2,737761,1.9892,1.57,0.007,0.057,0.0,0.061,0.482,0.393
2,738761,2.08,1.55,0.014,0.068,0.0,0.076,0.457,0.385
2,739761,0.4772,1.54,0.01,0.06,0.0,0.081,0.458,0.391
2,740761,1.658,1.5,0.009,0.065,0.0,0.055,0.47,0.401
2,741761,1.3216,1.56,0.012,0.074,0.0,0.076,0.443,0.395
2,742761,2.1332,1.5,0.014,0.073,0.001,0.073,0.451,0.388
2,743761,0.7068,1.56,0.013,0.079,0.002,0.068,0.446,0.392
2,744761,1.4616,1.53,0.007,0.07,0.0,0.058,0.47,0.395
2,745761,1.3184,1.48,0.004,0.072,0.0,0.066,0.462,0.396
2,746761,1.3756,1.59,0.009,0.067,0.001,0.06,0.472,0.391
2,747761,1.3512,1.51,0.008,0.066,0.001,0.058,0.484,0.383
2,748761,0.3976,1.51,0.009,0.074,0.002,0.086,0.427,0.402
2,749761,2.2016,1.53,0.008,0.06,0.0,0.092,0.433,0.407
2,750761,2.0048,1.51,0.006,0.068,0.0,0.068,0.468,0.39
2,751761,1.0712,1.55,0.007,0.073,0.0,0.078,0.444,0.398
2,752761,1.6784,1.58,0.01,0.08,0.0,0.064,0.451,0.395
2,753761,1.3364,1.57,0.011,0.078,0.001,0.069,0.453,0.388
2,754761,1.4884,1.53,0.009,0.067,0.0,0.05,0.486,0.388
2,755761,1.3488,1.52,0.011,0.06,0.0,0.068,0.458,0.403
2,756761,1.3976,1.47,0.01,0.063,0.001,0.042,0.489,0.395
2,757761,1.8944,1.57,0.013,0.072,0.0,0.041,0.489,0.385
2,758761,2.0236,1.55,0.008,0.065,0.0,0.025,0.494,0.408
2,759761,0.6944,1.46,0.012,0.06,0.0,0.038,0.504,0.386
2,760761,1.1576,1.53,0.011,0.053,0.0,0.042,0.505,0.389
2,761761,2.562,1.56,0.007,0.069,0.0,0.064,0.467,0.393
2,762761,0.8624,1.54,0.007,0.075,0.0,0.059,0.47,0.389
2,763761,2.6212,1.52,0.011,0.065,0.0,0.05,0.492,0.382
2,764761,1.5312,1.57,0.012,0.058,0.0,0.049,0.493,0.388
2,765761,2.1648,1.54,0.007,0.077,0.0,0.058,0.472,0.386
2,766761,2.2448,1.49,0.01,0.078,0.0,0.056,0.464,0.392
2,767761,1.164,1.54,0.008,0.069,0.001,0.045,0.482,0.395
2,768761,1.4104,1.55,0.015,0.073,0.0,0.051,0.478,0.383
2,769761,1.6412,1.53,0.015,0.062,0.0,0.044,0.498,0.381
2,770761,1.624,1.53,0.009,0.078,0.0,0.048,0.482,0.383
2,771761,1.7236,1.53,0.007,0.063,0.0,0.069,0.473,0.388
2,772761,2.334,1.54,0.011,0.072,0.0,0.04,0.497,0.38
2,773761,1.3492,1.54,0.019,0.071,0.0,0.041,0.494,0.375
2,774761,1.2184,1.58,0.008,0.077,0.0,0.06,0.463,0.392
2,775761,0.9192,1.59,0.019,0.081,0.0,0.067,0.456,0.377
2,776761,1.274,1.5,0.007,0.075,0.001,0.067,0.462,0.388
2,777761,0.9504,1.56,0.016,0.069,0.0,0.065,0.452,0.398
2,778761,1.3028,1.54,0.009,0.061,0.0,0.083,0.454,0.393
2,779761,1.6476,1.58,0.013,0.054,0.0,0.071,0.471,0.391
2,780761,0.2588,1.49,0.013,0.058,0.0,0.058,0.483,0.388
2,781761,2.0328,1.56,0.013,0.078,0.0,0.069,0.453,0.387
2,782761,2.0352,1.55,0.018,0.06,0.001,0.071,0.475,0.375
2,783761,1.6928,1.55,0.01,0.061,0.001,0.074,0.468,0.386
2,784761,1.782,1.53,0.015,0.066,0.0,0.085,0.462,0.372
2,785761,2.424,1.49,0.014,0.059,0.0,0.06,0.481,0.386
2,786761,0.502,1.52,0.01,0.066,0.0,0.072,0.463,0.389
2,787761,1.2264,1.52,0.008,0.07,0.0,0.044,0.485,0.393
2,788761,1.3012,1.55,0.011,0.065,0.0,0.052,0.492,0.38
2,789761,1.918,1.49,0.007,0.067,0.0,0.052,0.475,0.399
2,790761,1.322,1.49,0.008,0.078,0.0,0.043,0.494,0.377
2,791761,2.2408,1.53,0.01,0.061,0.0,0.053,0.477,0.399
2,792761,1.1136,1.58,0.01,0.06,0.001,0.043,0.491,0.395
2,793761,2.012,1.53,0.01,0.064,0.0,0.034,0.498,0.394
2,794761,1.162,1.49,0.007,0.08,0.0,0.041,0.486,0.386
2,795761,1.5784,1.52,0.006,0.063,0.0,0.05,0.503,0.378
2,796761,1.4112,1.55,0.011,0.06,0.0,0.039,0.509,0.381
2,797761,2.19,1.6,0.02,0.063,0.0,0.041,0.488,0.388
2,798761,1.4508,1.51,0.016,0.074,0.0,0.046,0.49,0.374
2,799761,1.4264,1.52,0.019,0.069,0.0,0.044,0.484,0.384
2,800761,1.7832,1.56,0.011,0.071,0.0,0.04,0.484,0.394
2,801761,1.9168,1.51,0.011,0.075,0.0,0.067,0.461,0.386
2,802761,1.4552,1.58,0.01,0.08,0.001,0.065,0.461,0.383
2,803761,1.2192,1.57,0.008,0.076,0.002,0.073,0.455,0.386
2,804761,1.8164,1.45,0.008,0.065,0.0,0.094,0.453,0.38
2,805761,1.8404,1.6,0.013,0.056,0.001,0.082,0.472,0.376
2,806761,1.6044,1.53,0.014,0.057,0.002,0.073,0.473,0.381
2,807761,1.6988,1.51,0.017,0.064,0.0,0.063,0.477,0.379
2,808761,2.2968,1.55,0.012,0.079,0.001,0.065,0.463,0.38
2,809761,1.444,1.48,0.011,0.065,0.0,0.065,0.475,0.384
2,810761,1.2504,1.61,0.011,0.063,0.0,0.055,0.493,0.378
2,811761,0.8,1.53,0.017,0.081,0.0,0.054,0.484,0.364
2,812761,1.1472,1.55,0.017,0.058,0.001,0.053,0.49,0.381
2,813761,1.5432,1.52,0.008,0.067,0.0,0.056,0.484,0.385
2,814761,2.2588,1.53,0.013,0.07,0.001,0.056,0.483,0.377
2,815761,1.0224,1.52,0.019,0.058,0.0,0.069,0.48,0.374
2,816761,1.7292,1.62,0.017,0.076,0.0,0.095,0.43,0.382
2,817761,1.5392,1.53,0.017,0.053,0.0,0.078,0.47,0.382
2,818761,1.8804,1.59,0.015,0.079,0.0,0.08,0.439,0.387
2,819761,1.9616,1.59,0.013,0.067,0.002,0.067,0.477,0.374
2,820761,1.4636,1.52,0.016,0.069,0.0,0.053,0.482,0.38
2,821761,1.556,1.51,0.015,0.07,0.0,0.064,0.459,0.392
2,822761,1.234,1.54,0.013,0.062,0.001,0.057,0.479,0.388
2,823761,1.6492,1.57,0.013,0.078,0.001,0.063,0.459,0.386
2,824761,1.7292,1.51,0.015,0.054,0.002,0.051,0.491,0.387
2,825761,0.5884,1.52,0.011,0.068,0.0,0.055,0.479,0.387
2,826761,2.008,1.51,0.014,0.062,0.001,0.057,0.487,0.379
2,827761,0.02,1.59,0.02,0.066,0.003,0.037,0.49,0.384
2,828761,1.226,1.55,0.013,0.063,0.0,0.045,0.482,0.397
2,829761,0.1572,1.55,0.01,0.06,0.0,0.045,0.49,0.395
2,830761,0.9108,1.52,0.007,0.075,0.003,0.038,0.506,0.371
2,831761,1.5732,1.52,0.015,0.054,0.001,0.04,0.499,0.391
2,832761,0.932,1.47,0.015,0.069,0.003,0.026,0.52,0.367
2,833761,1.8472,1.51,0.017,0.054,0.003,0.037,0.506,0.383
2,834761,1.7972,1.53,0.015,0.064,0.001,0.055,0.48,0.385
2,835761,1.3104,1.5,0.012,0.06,0.003,0.056,0.477,0.392
2,836761,0.6264,1.52,0.014,0.08,0.001,0.068,0.458,0.379
2,837761,0.1792,1.58,0.011,0.072,0.002,0.042,0.492,0.381
2,838761,1.9772,1.55,0.014,0.078,0.002,0.054,0.47,0.382
2,839761,0.3212,1.52,0.009,0.07,0.0,0.059,0.479,0.383
2,840761,-0.1504,1.55,0.018,0.063,0.004,0.053,0.482,0.38
2,841761,2.6284,1.55,0.014,0.072,0.0,0.063,0.479,0.372
2,842761,1.1852,1.54,0.014,0.066,0.002,0.072,0.468,0.378
2,843761,1.9564,1.53,0.015,0.073,0.004,0.062,0.472,0.374
2,844761,1.7816,1.56,0.014,0.059,0.005,0.096,0.436,0.39
2,845761,0.7528,1.57,0.021,0.066,0.0,0.088,0.447,0.378
2,846761,2.552,1.49,0.009,0.065,0.002,0.078,0.473,0.373
2,847761,0.8348,1.54,0.01,0.068,0.003,0.066,0.473,0.38
2,848761,2.1344,1.52,0.007,0.059,0.002,0.081,0.471,0.38
2,849761,1.2844,1.55,0.014,0.063,0.001,0.093,0.448,0.381
2,850761,1.6132,1.52,0.004,0.062,0.0,0.068,0.481,0.385
2,851761,1.7912,1.56,0.014,0.075,0.001,0.076,0.455,0.379
2,852761,1.4232,1.52,0.014,0.054,0.002,0.075,0.47,0.385
2,853761,0.4712,1.5,0.011,0.065,0.002,0.081,0.46,0.381
2,854761,2.4384,1.51,0.01,0.052,0.002,0.075,0.473,0.388
2,855761,1.2436,1.56,0.009,0.064,0.002,0.06,0.466,0.399
2,856761,1.5892,1.51,0.004,0.067,0.002,0.067,0.459,0.401
2,857761,1.9444,1.59,0.013,0.075,0.002,0.065,0.465,0.38
2,858761,2.0664,1.53,0.009,0.069,0.002,0.071,0.451,0.398
2,859761,1.3236,1.53,0.01,0.061,0.0,0.083,0.46,0.386
2,860761,1.7768,1.56,0.011,0.063,0.0,0.062,0.482,0.382
2,861761,2.414,1.52,0.003,0.087,0.0,0.057,0.468,0.385
2,862761,1.056,1.55,0.01,0.068,0.0,0.041,0.505,0.376
2,863761,2.1344,1.55,0.013,0.057,0.001,0.046,0.498,0.385
2,864761,1.5984,1.55,0.008,0.078,0.002,0.063,0.462,0.387
2,865761,1.7652,1.58,0.005,0.065,0.002,0.051,0.497,0.38
2,866761,2.352,1.55,0.013,0.073,0.001,0.057,0.487,0.369
2,867761,1.776,1.54,0.015,0.057,0.0,0.039,0.507,0.382
2,868761,1.9848,1.52,0.007,0.058,0.0,0.052,0.495,0.388
