timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
119000,2.766,2.08,0.035,0.163,0.049,0.016,0.56,0.177
120000,3.9552,2.07,0.04,0.16,0.061,0.018,0.587,0.134
121000,1.178,1.98,0.042,0.156,0.063,0.017,0.596,0.126
122000,1.3352,1.99,0.067,0.142,0.064,0.025,0.566,0.136
123000,2.5014,1.98,0.061,0.143,0.065,0.02,0.588,0.123
124000,1.79,1.95,0.062,0.142,0.06,0.024,0.573,0.139
125000,3.577,2.01,0.056,0.153,0.047,0.021,0.573,0.15
126000,3.052,2.03,0.05,0.154,0.066,0.014,0.573,0.143
127000,3.729,1.9,0.064,0.152,0.056,0.026,0.572,0.13
128000,4.418,1.92,0.065,0.125,0.045,0.008,0.614,0.143
129000,2.952,1.9,0.072,0.135,0.046,0.016,0.58,0.151
130000,2.727,1.87,0.086,0.142,0.047,0.02,0.558,0.147
131000,3.664,1.98,0.082,0.14,0.053,0.015,0.551,0.159
132000,2.621,1.99,0.07,0.134,0.066,0.024,0.566,0.14
133000,5.766,1.92,0.089,0.127,0.073,0.017,0.524,0.17
134000,1.889,1.9,0.101,0.098,0.077,0.017,0.577,0.13
135000,3.249,1.94,0.085,0.109,0.07,0.01,0.579,0.147
136000,1.104,1.73,0.101,0.091,0.058,0.009,0.588,0.153
137000,2.912,1.86,0.115,0.104,0.048,0.013,0.583,0.137
138000,2.43,1.73,0.117,0.101,0.059,0.011,0.589,0.123
139000,1.739,1.8,0.123,0.091,0.069,0.012,0.565,0.14
140000,3.595,1.76,0.136,0.082,0.06,0.009,0.591,0.122
141000,2.647,1.85,0.157,0.076,0.061,0.011,0.588,0.107
142000,3.422,1.77,0.131,0.074,0.062,0.012,0.593,0.128
143000,3.738,1.6,0.146,0.061,0.063,0.006,0.611,0.113
144000,2.259,1.66,0.144,0.074,0.05,0.005,0.619,0.108
145000,6.071,1.77,0.13,0.059,0.053,0.007,0.628,0.123
146000,4.663,1.8,0.12,0.073,0.07,0.009,0.601,0.127
147000,4.121,1.77,0.125,0.062,0.054,0.007,0.634,0.118
148000,3.671,1.82,0.11,0.069,0.047,0.003,0.643,0.128
149000,2.942,1.74,0.142,0.059,0.054,0.007,0.615,0.123
150000,1.319,1.81,0.131,0.066,0.04,0.004,0.637,0.122
151000,3.622,1.77,0.143,0.048,0.044,0.004,0.654,0.107
152000,5.409,1.87,0.12,0.069,0.043,0.003,0.664,0.101
153000,0.992,1.77,0.125,0.058,0.03,0.002,0.678,0.107
154000,3.801,1.85,0.136,0.053,0.031,0.001,0.673,0.106
155000,3.7392,1.76,0.117,0.065,0.035,0.005,0.683,0.095
156000,3.261,1.85,0.118,0.075,0.037,0.005,0.67,0.095
157000,2.428,1.94,0.1,0.075,0.037,0.005,0.679,0.104
158000,7.757,1.79,0.11,0.07,0.036,0.004,0.692,0.088
159000,2.426,1.8,0.118,0.061,0.051,0.003,0.649,0.118
160000,5.716,1.86,0.131,0.063,0.041,0.007,0.663,0.095
161000,3.4572,1.81,0.116,0.063,0.041,0.004,0.673,0.103
162000,4.0102,1.81,0.109,0.06,0.041,0.007,0.684,0.099
163000,3.052,1.77,0.106,0.073,0.042,0.009,0.668,0.102
164000,3.652,1.72,0.114,0.068,0.052,0.009,0.659,0.098
165000,2.434,1.79,0.117,0.094,0.05,0.006,0.648,0.085
166000,3.27,1.81,0.109,0.073,0.048,0.008,0.647,0.115
167000,5.502,1.78,0.13,0.061,0.049,0.008,0.664,0.088
168000,2.568,1.71,0.129,0.064,0.065,0.007,0.636,0.099
169000,5.698,1.75,0.131,0.077,0.057,0.006,0.635,0.094
170000,4.072,1.84,0.153,0.082,0.051,0.007,0.631,0.076
171000,2.767,1.83,0.124,0.078,0.034,0.007,0.669,0.088
172000,4.817,1.9,0.122,0.087,0.041,0.003,0.665,0.082
173000,5.373,1.79,0.115,0.098,0.036,0.002,0.666,0.083
174000,4.617,1.81,0.148,0.07,0.039,0.005,0.683,0.055
175000,4.213,1.81,0.126,0.092,0.03,0.004,0.666,0.082
176000,5.011,1.88,0.122,0.106,0.032,0.004,0.665,0.071
177000,3.6802,1.82,0.135,0.071,0.024,0.005,0.692,0.073
178000,3.469,1.84,0.116,0.075,0.027,0.008,0.679,0.095
179000,3.701,1.77,0.136,0.07,0.036,0.006,0.661,0.091
180000,1.477,1.75,0.13,0.096,0.023,0.007,0.669,0.075
181000,2.064,1.78,0.132,0.083,0.024,0.008,0.671,0.082
182000,3.408,1.88,0.115,0.097,0.026,0.008,0.684,0.07
183000,4.797,1.85,0.12,0.091,0.021,0.005,0.674,0.089
184000,4.0292,2.05,0.092,0.128,0.017,0.006,0.671,0.086
185000,2.587,1.87,0.122,0.092,0.028,0.011,0.676,0.071
186000,1.971,1.88,0.093,0.106,0.022,0.007,0.666,0.106
187000,4.343,1.91,0.095,0.12,0.012,0.006,0.69,0.077
188000,2.51,1.9,0.089,0.111,0.013,0.004,0.688,0.095
189000,1.082,1.77,0.103,0.101,0.026,0.002,0.682,0.086
190000,4.154,1.82,0.121,0.096,0.018,0.007,0.681,0.077
191000,5.854,1.91,0.104,0.097,0.023,0.008,0.681,0.087
192000,4.283,1.9,0.098,0.104,0.03,0.004,0.682,0.082
193000,3.267,1.82,0.107,0.105,0.024,0.009,0.647,0.108
194000,1.78,1.77,0.094,0.124,0.022,0.004,0.662,0.094
195000,4.188,1.82,0.115,0.119,0.019,0.007,0.652,0.088
196000,1.3152,1.68,0.156,0.095,0.019,0.006,0.649,0.075
197000,2.583,1.98,0.116,0.118,0.014,0.005,0.647,0.1
198000,2.924,1.92,0.101,0.133,0.032,0.005,0.617,0.112
199000,2.921,1.91,0.122,0.139,0.031,0.003,0.617,0.088
200000,2.165,2.02,0.106,0.156,0.02,0.005,0.616,0.097
201000,4.514,2.02,0.112,0.155,0.017,0.004,0.623,0.089
202000,1.393,1.81,0.111,0.131,0.016,0.004,0.645,0.093
203000,4.27,1.82,0.113,0.139,0.015,0.002,0.633,0.098
204000,3.1,1.79,0.118,0.117,0.027,0.004,0.632,0.102
205000,2.647,1.89,0.135,0.115,0.021,0.001,0.642,0.086
206000,4.5832,1.77,0.127,0.138,0.017,0.003,0.624,0.091
207000,2.14,1.82,0.129,0.132,0.017,0.004,0.647,0.071
208000,5.4622,1.76,0.126,0.13,0.021,0.008,0.637,0.078
209000,5.215,1.72,0.135,0.115,0.02,0.001,0.643,0.086
210000,0.76,1.92,0.12,0.136,0.008,0.005,0.627,0.104
211000,0.021,1.76,0.129,0.113,0.013,0.005,0.66,0.08
212000,1.241,1.82,0.134,0.116,0.014,0.003,0.658,0.075
213000,3.609,1.83,0.133,0.12,0.011,0.003,0.66,0.073
214000,3.63,1.69,0.148,0.102,0.011,0.004,0.654,0.081
215000,3.035,1.86,0.137,0.121,0.01,0.002,0.647,0.083
216000,2.625,1.96,0.116,0.143,0.006,0.005,0.653,0.077
217000,2.235,1.77,0.14,0.121,0.009,0.001,0.648,0.081
218000,3.551,1.86,0.135,0.125,0.012,0.002,0.631,0.095
219000,1.947,1.77,0.149,0.108,0.019,0.0,0.637,0.087
220000,2.147,1.62,0.17,0.096,0.007,0.003,0.653,0.071
221000,2.555,1.79,0.156,0.113,0.008,0.003,0.644,0.076
222000,2.556,1.96,0.138,0.119,0.011,0.004,0.643,0.085
223000,4.855,1.84,0.126,0.13,0.013,0.005,0.635,0.091
224000,4.087,1.85,0.122,0.144,0.018,0.006,0.627,0.083
225000,1.065,1.77,0.14,0.119,0.009,0.007,0.645,0.08
