timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
589761,0.43,1.76,0.192,0.279,0.008,0.053,0.394,0.074
590761,0.62,1.6,0.179,0.275,0.011,0.047,0.421,0.067
591761,0.53,1.61,0.166,0.291,0.015,0.054,0.422,0.052
592761,0.45,1.28,0.22,0.206,0.015,0.051,0.446,0.062
593761,0.45,1.44,0.204,0.221,0.009,0.042,0.46,0.064
594761,0.62,1.59,0.202,0.18,0.02,0.059,0.466,0.073
595761,0.76,1.39,0.196,0.169,0.02,0.06,0.484,0.071
596761,0.62,1.22,0.211,0.133,0.021,0.04,0.515,0.08
597761,0.15,1.3,0.187,0.164,0.015,0.051,0.507,0.076
598761,0.47,1.29,0.202,0.138,0.017,0.056,0.5,0.087
599761,0.54,1.31,0.194,0.122,0.02,0.061,0.523,0.08
600761,0.35,1.19,0.192,0.114,0.021,0.057,0.517,0.099
601761,0.583,1.19,0.185,0.098,0.026,0.057,0.554,0.08
602761,0.5132,1.2,0.215,0.072,0.018,0.072,0.533,0.09
603761,0.5868,1.15,0.22,0.059,0.028,0.062,0.546,0.085
604761,0.6,1.17,0.216,0.082,0.026,0.069,0.505,0.102
605761,0.39,1.13,0.208,0.058,0.029,0.087,0.521,0.097
606761,0.6868,1.14,0.21,0.047,0.028,0.081,0.516,0.118
607761,0.5208,1.16,0.206,0.042,0.018,0.099,0.493,0.142
608761,0.3768,1.08,0.206,0.034,0.032,0.103,0.476,0.149
609761,0.24,1.09,0.202,0.053,0.045,0.099,0.44,0.161
610761,0.32,1.14,0.191,0.032,0.034,0.125,0.446,0.172
611761,0.57,1.07,0.175,0.044,0.044,0.145,0.39,0.202
612761,0.2168,1.13,0.233,0.035,0.046,0.121,0.386,0.179
613761,0.81,1.1,0.236,0.031,0.042,0.121,0.39,0.18
614761,0.04,1.09,0.214,0.041,0.038,0.111,0.402,0.194
615761,0.3104,1.12,0.205,0.041,0.039,0.131,0.392,0.192
616761,0.5232,1.07,0.218,0.028,0.041,0.147,0.366,0.2
617761,0.43,1.12,0.207,0.028,0.044,0.157,0.358,0.206
618761,0.0864,1.02,0.206,0.018,0.048,0.174,0.362,0.192
619761,0.4768,1.09,0.195,0.023,0.035,0.165,0.407,0.175
620761,-0.3496,1.1,0.218,0.029,0.048,0.174,0.359,0.172
621761,-0.0168,1.17,0.195,0.021,0.046,0.208,0.344,0.186
622761,1.0864,1.05,0.224,0.008,0.04,0.191,0.369,0.168
623761,0.6304,1.13,0.225,0.008,0.033,0.22,0.366,0.148
624761,0.37,1.13,0.238,0.019,0.04,0.194,0.359,0.15
625761,0.8668,1.05,0.213,0.016,0.03,0.226,0.378,0.137
626761,0.2228,1.04,0.229,0.013,0.036,0.231,0.336,0.155
627761,-0.3032,1.07,0.198,0.01,0.034,0.272,0.338,0.148
628761,0.2904,1.07,0.224,0.009,0.032,0.252,0.335,0.148
629761,0.7736,1.1,0.225,0.009,0.037,0.271,0.347,0.111
630761,1.3,1.08,0.211,0.01,0.032,0.263,0.361,0.123
631761,1.15,1.11,0.21,0.008,0.04,0.293,0.344,0.105
632761,0.21,1.1,0.241,0.0,0.05,0.261,0.365,0.083
633761,0.86,1.07,0.214,0.001,0.055,0.286,0.32,0.124
634761,-0.1196,1.12,0.229,0.002,0.047,0.342,0.261,0.119
635761,0.6736,1.13,0.204,0.0,0.053,0.258,0.366,0.119
636761,1.0828,1.06,0.21,0.002,0.061,0.275,0.342,0.11
637761,0.616,1.1,0.194,0.001,0.044,0.288,0.339,0.134
638761,0.5172,1.15,0.212,0.0,0.06,0.262,0.33,0.136
639761,1.728,1.09,0.164,0.002,0.047,0.327,0.343,0.117
640761,1.14,1.14,0.191,0.001,0.041,0.327,0.302,0.138
641761,0.4492,1.13,0.158,0.0,0.039,0.312,0.371,0.12
642761,1.369,1.11,0.208,0.0,0.037,0.293,0.348,0.114
