timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
37000,2.7018,1.88,0.017,0.042,0.072,0.139,0.618,0.112
38000,2.1738,1.86,0.027,0.036,0.072,0.118,0.638,0.109
39000,1.2396,1.84,0.028,0.046,0.062,0.127,0.643,0.094
40000,3.3516,2.0,0.027,0.045,0.06,0.127,0.659,0.082
41000,2.756,1.96,0.035,0.051,0.053,0.122,0.666,0.073
42000,6.777,1.94,0.015,0.039,0.055,0.137,0.662,0.092
43000,7.0116,1.95,0.018,0.051,0.048,0.113,0.675,0.095
44000,2.8418,1.91,0.028,0.038,0.051,0.107,0.692,0.084
45000,2.744,1.95,0.029,0.048,0.05,0.107,0.648,0.118
46000,2.015,1.98,0.013,0.054,0.056,0.097,0.683,0.097
47000,0.6198,1.89,0.017,0.055,0.051,0.094,0.659,0.124
48000,0.261,1.9,0.03,0.055,0.042,0.097,0.653,0.123
49000,1.7584,1.77,0.03,0.047,0.046,0.095,0.656,0.126
50000,2.8028,1.8,0.04,0.056,0.035,0.104,0.654,0.111
51000,2.7108,1.81,0.032,0.055,0.042,0.098,0.648,0.125
52000,0.7326,1.91,0.042,0.045,0.042,0.088,0.661,0.122
53000,1.7602,1.78,0.029,0.056,0.029,0.076,0.672,0.138
54000,3.6354,1.81,0.041,0.06,0.028,0.095,0.638,0.138
55000,3.0802,1.74,0.048,0.06,0.027,0.087,0.639,0.139
56000,4.951,1.86,0.037,0.076,0.04,0.077,0.653,0.117
57000,3.9202,1.71,0.035,0.072,0.036,0.099,0.632,0.126
58000,4.0892,1.77,0.043,0.061,0.043,0.095,0.65,0.108
59000,1.9422,1.71,0.053,0.051,0.031,0.1,0.637,0.128
60000,4.3794,1.74,0.035,0.068,0.045,0.084,0.636,0.132
61000,2.435,1.83,0.04,0.056,0.036,0.091,0.621,0.156
62000,4.6442,1.73,0.037,0.059,0.039,0.073,0.646,0.146
63000,3.2446,1.74,0.038,0.073,0.028,0.076,0.652,0.133
64000,4.4618,1.88,0.045,0.06,0.035,0.091,0.664,0.105
65000,4.0118,1.81,0.049,0.084,0.029,0.082,0.638,0.118
66000,1.7132,1.86,0.04,0.086,0.048,0.081,0.644,0.101
67000,1.1524,1.76,0.046,0.086,0.041,0.057,0.647,0.123
68000,3.314,1.89,0.042,0.084,0.031,0.058,0.669,0.116
69000,4.2052,1.76,0.045,0.074,0.044,0.072,0.653,0.112
70000,-0.4608,1.83,0.046,0.066,0.057,0.076,0.641,0.114
71000,5.135,1.8,0.049,0.067,0.044,0.064,0.652,0.124
72000,2.4022,1.65,0.051,0.055,0.048,0.063,0.664,0.119
73000,2.364,1.76,0.051,0.084,0.035,0.058,0.65,0.122
74000,4.3782,1.8,0.06,0.068,0.033,0.066,0.663,0.11
75000,2.7678,1.86,0.052,0.072,0.031,0.058,0.642,0.145
76000,3.9142,1.73,0.048,0.094,0.022,0.066,0.642,0.128
77000,3.6674,1.69,0.063,0.079,0.025,0.05,0.669,0.114
78000,2.977,1.82,0.051,0.087,0.033,0.063,0.657,0.109
79000,5.457,1.83,0.059,0.082,0.022,0.058,0.67,0.109
80000,1.688,1.74,0.059,0.086,0.032,0.063,0.664,0.096
81000,2.544,1.75,0.075,0.078,0.024,0.048,0.653,0.122
82000,4.27,1.7,0.09,0.07,0.026,0.058,0.646,0.11
83000,2.549,1.67,0.099,0.064,0.026,0.048,0.653,0.11
84000,3.09,1.68,0.101,0.063,0.031,0.054,0.641,0.11
85000,2.4842,1.65,0.088,0.076,0.022,0.045,0.637,0.132
86000,3.215,1.75,0.079,0.081,0.033,0.038,0.646,0.123
87000,0.603,1.63,0.076,0.069,0.025,0.039,0.649,0.142
88000,3.378,1.63,0.084,0.07,0.025,0.034,0.65,0.137
89000,3.148,1.73,0.094,0.043,0.023,0.044,0.647,0.149
90000,1.5742,1.72,0.083,0.069,0.022,0.04,0.654,0.132
91000,5.298,1.7,0.102,0.053,0.029,0.023,0.658,0.135
92000,3.185,1.67,0.112,0.052,0.032,0.026,0.66,0.118
93000,2.1222,1.71,0.092,0.048,0.029,0.024,0.677,0.13
94000,5.109,1.8,0.1,0.061,0.03,0.034,0.66,0.115
95000,4.016,1.64,0.1,0.068,0.026,0.017,0.674,0.115
96000,2.962,1.75,0.102,0.072,0.025,0.025,0.667,0.109
97000,-0.339,1.78,0.102,0.079,0.02,0.023,0.673,0.103
98000,4.583,1.8,0.089,0.077,0.028,0.018,0.676,0.112
99000,3.681,1.65,0.106,0.054,0.031,0.028,0.677,0.104
100000,3.2822,1.67,0.122,0.061,0.03,0.023,0.669,0.095
101000,1.9852,1.78,0.09,0.06,0.027,0.031,0.685,0.107
102000,4.492,1.81,0.099,0.069,0.038,0.025,0.673,0.096
103000,3.458,1.72,0.112,0.07,0.031,0.024,0.672,0.091
104000,6.314,1.82,0.102,0.06,0.034,0.027,0.669,0.108
105000,2.226,1.55,0.144,0.052,0.029,0.017,0.665,0.093
106000,4.325,1.62,0.117,0.06,0.033,0.017,0.669,0.104
107000,3.721,1.58,0.118,0.044,0.027,0.023,0.673,0.115
108000,4.823,1.58,0.117,0.049,0.029,0.022,0.661,0.122
109000,3.621,1.56,0.118,0.046,0.031,0.022,0.656,0.127
110000,4.007,1.61,0.118,0.044,0.032,0.029,0.652,0.125
111000,4.141,1.52,0.138,0.027,0.032,0.023,0.639,0.141
112000,2.284,1.56,0.13,0.027,0.034,0.03,0.645,0.134
113000,1.9202,1.6,0.125,0.031,0.034,0.025,0.654,0.131
114000,6.815,1.6,0.129,0.033,0.035,0.029,0.65,0.124
115000,2.0052,1.49,0.149,0.037,0.021,0.025,0.632,0.136
116000,5.125,1.59,0.123,0.04,0.034,0.04,0.623,0.14
117000,4.222,1.52,0.143,0.045,0.018,0.028,0.632,0.134
118000,3.21,1.62,0.149,0.041,0.032,0.034,0.624,0.12
119000,3.731,1.66,0.123,0.05,0.03,0.028,0.636,0.133
120000,4.172,1.53,0.13,0.043,0.03,0.03,0.632,0.135
121000,4.1114,1.52,0.138,0.039,0.025,0.036,0.626,0.136
122000,3.706,1.59,0.147,0.037,0.027,0.029,0.639,0.121
123000,3.471,1.63,0.139,0.043,0.023,0.026,0.634,0.135
124000,4.368,1.65,0.129,0.044,0.03,0.027,0.642,0.128
125000,3.647,1.54,0.125,0.047,0.026,0.032,0.633,0.137
126000,2.731,1.62,0.128,0.05,0.046,0.025,0.633,0.118
127000,4.3812,1.67,0.126,0.06,0.028,0.035,0.639,0.112
128000,2.415,1.59,0.114,0.057,0.034,0.038,0.619,0.138
129000,4.412,1.62,0.114,0.057,0.02,0.03,0.647,0.132
130000,1.58,1.69,0.103,0.055,0.037,0.036,0.636,0.133
131000,3.942,1.69,0.106,0.064,0.027,0.027,0.647,0.129
132000,3.819,1.7,0.132,0.046,0.029,0.034,0.617,0.142
133000,4.881,1.62,0.12,0.053,0.029,0.024,0.625,0.149
134000,2.765,1.53,0.106,0.044,0.028,0.037,0.626,0.159
135000,2.556,1.55,0.113,0.039,0.014,0.027,0.62,0.187
136000,4.258,1.53,0.094,0.052,0.033,0.032,0.63,0.159
137000,4.28,1.47,0.107,0.043,0.024,0.045,0.604,0.177
138000,2.596,1.53,0.119,0.038,0.03,0.027,0.616,0.17
139000,4.8662,1.53,0.129,0.041,0.023,0.041,0.589,0.177
140000,4.236,1.52,0.116,0.048,0.023,0.044,0.606,0.163
141000,2.2122,1.55,0.141,0.044,0.035,0.029,0.606,0.145
142000,2.967,1.71,0.122,0.053,0.032,0.046,0.587,0.16
143000,2.547,1.65,0.108,0.059,0.034,0.046,0.585,0.168
144000,2.75,1.48,0.126,0.044,0.02,0.054,0.593,0.163
145000,1.179,1.49,0.117,0.041,0.03,0.039,0.592,0.181
146000,3.71,1.41,0.127,0.036,0.035,0.041,0.574,0.187
147000,2.593,1.51,0.131,0.041,0.029,0.035,0.595,0.169
148000,3.767,1.54,0.134,0.029,0.036,0.034,0.608,0.159
149000,4.7392,1.45,0.147,0.035,0.022,0.043,0.584,0.169
150000,3.312,1.51,0.151,0.035,0.037,0.045,0.586,0.146
151000,0.5912,1.45,0.138,0.035,0.041,0.024,0.602,0.16
152000,2.143,1.48,0.145,0.039,0.031,0.031,0.599,0.155
153000,1.526,1.52,0.138,0.038,0.03,0.019,0.619,0.156
154000,2.804,1.46,0.131,0.043,0.027,0.029,0.619,0.151
155000,4.257,1.6,0.144,0.041,0.025,0.015,0.633,0.142
156000,3.754,1.51,0.14,0.038,0.043,0.027,0.614,0.138
157000,5.436,1.56,0.152,0.038,0.025,0.027,0.612,0.146
158000,2.055,1.51,0.157,0.037,0.036,0.032,0.598,0.14
159000,1.424,1.5,0.154,0.036,0.031,0.031,0.61,0.138
160000,4.052,1.53,0.163,0.044,0.027,0.023,0.612,0.131
161000,2.468,1.43,0.183,0.022,0.03,0.027,0.601,0.137
162000,5.294,1.52,0.173,0.022,0.025,0.02,0.619,0.141
163000,0.66,1.41,0.168,0.037,0.032,0.022,0.603,0.138
164000,2.393,1.52,0.161,0.035,0.025,0.019,0.625,0.135
165000,3.523,1.44,0.174,0.039,0.017,0.012,0.628,0.13
166000,3.278,1.41,0.178,0.04,0.022,0.013,0.625,0.122
167000,6.46,1.59,0.164,0.044,0.023,0.025,0.62,0.124
168000,3.973,1.55,0.143,0.049,0.02,0.024,0.625,0.139
169000,1.394,1.38,0.189,0.027,0.019,0.023,0.617,0.125
170000,4.234,1.43,0.187,0.034,0.018,0.017,0.618,0.126
171000,2.148,1.51,0.18,0.03,0.033,0.015,0.621,0.121
172000,4.225,1.45,0.176,0.026,0.021,0.024,0.627,0.126
173000,3.614,1.5,0.205,0.025,0.023,0.018,0.629,0.1
174000,3.23,1.43,0.186,0.037,0.012,0.021,0.626,0.118
175000,1.337,1.39,0.185,0.032,0.005,0.015,0.623,0.14
176000,4.384,1.48,0.173,0.035,0.021,0.026,0.626,0.119
177000,3.942,1.46,0.165,0.033,0.013,0.026,0.63,0.133
178000,3.984,1.41,0.181,0.032,0.02,0.022,0.621,0.124
179000,2.465,1.44,0.193,0.035,0.013,0.024,0.621,0.114
180000,1.785,1.45,0.169,0.035,0.021,0.028,0.626,0.121
181000,2.613,1.4,0.197,0.037,0.019,0.016,0.629,0.102
182000,4.615,1.38,0.203,0.042,0.017,0.017,0.634,0.087
183000,1.419,1.6,0.191,0.054,0.016,0.022,0.635,0.082
184000,2.97,1.46,0.186,0.05,0.019,0.032,0.626,0.087
185000,3.5672,1.47,0.213,0.044,0.014,0.018,0.623,0.088
186000,4.271,1.47,0.188,0.043,0.027,0.015,0.641,0.086
187000,2.335,1.45,0.223,0.03,0.021,0.023,0.623,0.08
188000,1.6232,1.47,0.22,0.027,0.022,0.028,0.611,0.092
189000,2.448,1.44,0.227,0.025,0.022,0.017,0.635,0.074
190000,4.253,1.49,0.216,0.031,0.023,0.018,0.622,0.09
191000,2.721,1.5,0.216,0.029,0.025,0.022,0.612,0.096
192000,5.038,1.49,0.196,0.031,0.027,0.018,0.625,0.103
193000,2.101,1.47,0.198,0.036,0.021,0.016,0.615,0.114
194000,4.749,1.52,0.185,0.042,0.025,0.017,0.624,0.107
195000,1.941,1.5,0.222,0.027,0.01,0.018,0.613,0.11
196000,1.347,1.44,0.189,0.032,0.03,0.025,0.613,0.111
197000,2.813,1.44,0.193,0.041,0.023,0.019,0.633,0.091
198000,4.73,1.58,0.2,0.036,0.02,0.023,0.627,0.094
199000,1.799,1.4,0.217,0.025,0.023,0.027,0.628,0.08
200000,4.081,1.6,0.201,0.037,0.021,0.022,0.632,0.087
201000,3.061,1.47,0.22,0.028,0.016,0.023,0.617,0.096
202000,3.826,1.46,0.215,0.027,0.012,0.024,0.614,0.108
203000,1.652,1.41,0.199,0.041,0.018,0.026,0.612,0.104
204000,3.083,1.44,0.209,0.035,0.016,0.029,0.62,0.091
205000,1.61,1.41,0.233,0.029,0.011,0.019,0.622,0.086
206000,3.109,1.52,0.208,0.038,0.025,0.032,0.617,0.08
207000,1.866,1.5,0.201,0.03,0.022,0.036,0.615,0.096
208000,3.235,1.5,0.199,0.035,0.026,0.022,0.64,0.078
209000,1.953,1.4,0.225,0.03,0.023,0.01,0.627,0.085
210000,1.952,1.35,0.219,0.023,0.024,0.016,0.627,0.091
211000,4.1004,1.41,0.232,0.022,0.021,0.018,0.613,0.094
212000,6.612,1.43,0.202,0.041,0.015,0.02,0.641,0.081
213000,2.109,1.53,0.214,0.036,0.019,0.012,0.641,0.078
214000,3.605,1.43,0.215,0.026,0.018,0.022,0.625,0.094
215000,1.954,1.45,0.202,0.035,0.013,0.02,0.628,0.102
216000,1.604,1.55,0.231,0.024,0.015,0.016,0.632,0.082
217000,2.468,1.42,0.219,0.025,0.016,0.011,0.641,0.088
218000,3.978,1.44,0.222,0.018,0.017,0.016,0.648,0.079
219000,2.443,1.44,0.231,0.022,0.007,0.014,0.636,0.09
220000,3.6782,1.4,0.226,0.023,0.014,0.006,0.646,0.085
221000,2.006,1.47,0.233,0.017,0.011,0.006,0.647,0.086
222000,3.843,1.38,0.234,0.015,0.009,0.011,0.632,0.099
223000,3.389,1.43,0.217,0.022,0.011,0.01,0.64,0.1
224000,3.037,1.41,0.233,0.013,0.015,0.011,0.642,0.086
225000,1.612,1.45,0.226,0.018,0.005,0.01,0.634,0.107
226000,2.189,1.39,0.241,0.012,0.01,0.011,0.637,0.089
227000,4.072,1.42,0.22,0.009,0.012,0.017,0.638,0.104
228000,3.346,1.41,0.227,0.008,0.015,0.012,0.645,0.093
229000,2.349,1.4,0.209,0.008,0.016,0.01,0.632,0.125
230000,0.629,1.39,0.216,0.017,0.007,0.01,0.648,0.102
231000,2.136,1.41,0.199,0.02,0.013,0.011,0.643,0.114
232000,2.66,1.37,0.199,0.01,0.017,0.017,0.647,0.11
233000,0.25,1.43,0.214,0.012,0.011,0.011,0.66,0.092
234000,1.564,1.43,0.204,0.012,0.011,0.014,0.651,0.108
235000,2.782,1.55,0.216,0.014,0.008,0.009,0.656,0.097
236000,2.049,1.45,0.211,0.015,0.009,0.018,0.649,0.098
237000,3.7912,1.45,0.228,0.008,0.011,0.019,0.644,0.09
238000,3.24,1.43,0.204,0.023,0.014,0.022,0.659,0.078
239000,4.834,1.44,0.213,0.013,0.016,0.023,0.654,0.081
240000,0.431,1.39,0.208,0.025,0.014,0.017,0.654,0.082
241000,2.629,1.43,0.227,0.014,0.019,0.014,0.645,0.081
242000,2.171,1.41,0.213,0.021,0.028,0.014,0.657,0.067
243000,4.125,1.52,0.207,0.021,0.02,0.017,0.656,0.079
244000,1.367,1.46,0.216,0.027,0.019,0.016,0.655,0.067
245000,0.471,1.43,0.23,0.023,0.015,0.018,0.639,0.075
246000,4.76,1.45,0.219,0.031,0.009,0.023,0.641,0.077
247000,2.155,1.53,0.208,0.026,0.022,0.017,0.66,0.067
248000,1.6252,1.54,0.214,0.029,0.016,0.022,0.659,0.06
249000,2.1632,1.5,0.214,0.02,0.027,0.021,0.659,0.059
250000,4.5912,1.6,0.207,0.033,0.027,0.015,0.651,0.067
251000,3.94,1.54,0.21,0.033,0.022,0.015,0.66,0.06
252000,0.996,1.49,0.204,0.04,0.026,0.019,0.648,0.063
253000,4.2722,1.44,0.207,0.028,0.016,0.013,0.668,0.068
254000,3.6222,1.58,0.173,0.044,0.015,0.022,0.679,0.067
255000,3.288,1.51,0.197,0.032,0.019,0.019,0.652,0.081
256000,3.053,1.57,0.19,0.043,0.025,0.021,0.654,0.067
257000,2.696,1.48,0.205,0.039,0.014,0.018,0.65,0.074
258000,4.88,1.53,0.178,0.053,0.011,0.022,0.658,0.078
259000,1.585,1.64,0.178,0.052,0.018,0.024,0.655,0.073
260000,1.933,1.52,0.199,0.046,0.01,0.01,0.675,0.06
261000,0.302,1.56,0.175,0.044,0.017,0.011,0.659,0.094
262000,2.09,1.58,0.171,0.036,0.023,0.014,0.679,0.077
263000,3.77,1.63,0.187,0.048,0.014,0.018,0.659,0.074
264000,3.941,1.58,0.195,0.043,0.011,0.019,0.659,0.073
265000,3.448,1.6,0.18,0.057,0.007,0.019,0.66,0.077
266000,3.74,1.44,0.188,0.042,0.008,0.018,0.664,0.08
267000,3.299,1.57,0.197,0.041,0.005,0.018,0.669,0.07
268000,3.321,1.46,0.189,0.044,0.004,0.017,0.667,0.079
269000,1.417,1.54,0.174,0.054,0.01,0.02,0.661,0.081
270000,3.7212,1.61,0.189,0.047,0.007,0.016,0.668,0.073
271000,3.349,1.5,0.193,0.054,0.005,0.019,0.664,0.065
272000,4.195,1.61,0.209,0.044,0.009,0.015,0.665,0.058
273000,1.358,1.55,0.204,0.044,0.006,0.014,0.673,0.059
274000,2.088,1.5,0.207,0.036,0.005,0.017,0.665,0.07
275000,1.743,1.49,0.207,0.05,0.003,0.018,0.665,0.057
276000,3.742,1.63,0.19,0.06,0.005,0.017,0.663,0.065
277000,3.952,1.54,0.197,0.058,0.004,0.018,0.665,0.058
278000,5.028,1.53,0.182,0.055,0.006,0.019,0.677,0.061
279000,3.783,1.54,0.197,0.057,0.005,0.016,0.674,0.051
280000,2.302,1.49,0.168,0.067,0.006,0.015,0.673,0.071
281000,1.987,1.66,0.19,0.057,0.007,0.015,0.672,0.059
282000,5.154,1.68,0.155,0.077,0.001,0.018,0.694,0.055
283000,5.559,1.71,0.151,0.064,0.006,0.016,0.692,0.071
284000,3.905,1.69,0.168,0.062,0.003,0.012,0.698,0.057
285000,0.581,1.74,0.189,0.065,0.001,0.013,0.683,0.049
286000,1.917,1.57,0.198,0.055,0.005,0.017,0.685,0.04
287000,2.8322,1.55,0.175,0.062,0.003,0.016,0.685,0.059
288000,0.829,1.68,0.185,0.063,0.003,0.019,0.69,0.04
289000,0.789,1.5,0.173,0.063,0.003,0.019,0.684,0.058
290000,2.8802,1.67,0.174,0.066,0.003,0.016,0.684,0.057
291000,4.083,1.61,0.16,0.083,0.004,0.019,0.68,0.054
292000,3.853,1.63,0.155,0.084,0.003,0.013,0.689,0.056
293000,-1.362,1.78,0.167,0.077,0.001,0.02,0.682,0.053
294000,1.285,1.64,0.147,0.088,0.002,0.02,0.686,0.057
295000,2.789,1.71,0.158,0.089,0.001,0.012,0.688,0.052
296000,3.735,1.78,0.139,0.095,0.005,0.014,0.689,0.058
297000,2.9,1.67,0.125,0.106,0.004,0.024,0.687,0.054
298000,0.669,1.65,0.148,0.084,0.001,0.035,0.668,0.064
299000,2.044,1.63,0.128,0.096,0.005,0.023,0.679,0.069
300000,-0.121,1.71,0.131,0.093,0.005,0.018,0.697,0.056
301000,1.599,1.64,0.15,0.085,0.002,0.019,0.688,0.056
302000,2.696,1.56,0.153,0.083,0.004,0.026,0.673,0.061
303000,4.64,1.65,0.132,0.088,0.006,0.022,0.697,0.055
304000,4.22,1.65,0.156,0.079,0.001,0.03,0.677,0.057
305000,0.745,1.65,0.152,0.077,0.001,0.022,0.683,0.065
306000,5.239,1.69,0.157,0.075,0.004,0.016,0.688,0.06
307000,2.674,1.62,0.164,0.071,0.002,0.017,0.687,0.059
308000,5.374,1.68,0.154,0.081,0.003,0.025,0.67,0.067
309000,4.673,1.67,0.167,0.072,0.004,0.02,0.683,0.054
310000,2.228,1.62,0.163,0.076,0.003,0.013,0.68,0.065
311000,3.396,1.61,0.16,0.071,0.004,0.016,0.694,0.055
312000,3.486,1.65,0.159,0.077,0.0,0.016,0.693,0.055
313000,2.853,1.65,0.173,0.067,0.001,0.015,0.688,0.056
314000,2.99,1.69,0.167,0.07,0.002,0.019,0.694,0.048
315000,2.356,1.64,0.174,0.071,0.001,0.014,0.688,0.052
316000,2.074,1.53,0.186,0.06,0.0,0.009,0.679,0.066
317000,1.835,1.61,0.169,0.066,0.002,0.017,0.67,0.076
318000,3.414,1.6,0.162,0.075,0.001,0.019,0.675,0.068
319000,1.913,1.71,0.151,0.091,0.001,0.02,0.675,0.062
320000,2.015,1.68,0.155,0.086,0.002,0.01,0.684,0.063
321000,0.976,1.6,0.17,0.072,0.001,0.013,0.686,0.058
322000,2.488,1.73,0.148,0.087,0.0,0.017,0.69,0.058
323000,4.496,1.64,0.174,0.078,0.002,0.014,0.692,0.04
324000,3.637,1.56,0.183,0.07,0.003,0.014,0.673,0.057
325000,2.5,1.64,0.149,0.09,0.0,0.013,0.696,0.052
326000,3.773,1.72,0.144,0.096,0.002,0.011,0.69,0.057
327000,1.787,1.72,0.153,0.084,0.004,0.013,0.687,0.059
328000,1.85,1.84,0.145,0.095,0.0,0.02,0.686,0.054
329000,5.49,1.66,0.156,0.089,0.001,0.02,0.688,0.046
330000,2.969,1.65,0.16,0.082,0.003,0.018,0.673,0.064
331000,3.177,1.64,0.147,0.1,0.004,0.015,0.68,0.054
332000,2.033,1.69,0.16,0.09,0.004,0.012,0.685,0.049
333000,2.064,1.78,0.134,0.115,0.002,0.015,0.688,0.046
334000,1.763,1.69,0.146,0.101,0.001,0.011,0.678,0.063
335000,5.959,1.74,0.144,0.096,0.001,0.015,0.67,0.074
336000,1.961,1.83,0.133,0.102,0.001,0.019,0.666,0.079
337000,2.904,1.67,0.165,0.09,0.005,0.017,0.656,0.067
338000,3.368,1.74,0.153,0.09,0.003,0.021,0.668,0.065
339000,1.943,1.79,0.148,0.098,0.003,0.016,0.684,0.051
340000,2.011,1.58,0.169,0.092,0.004,0.012,0.665,0.058
341000,4.694,1.81,0.178,0.084,0.003,0.012,0.687,0.036
342000,3.642,1.8,0.154,0.094,0.0,0.016,0.684,0.052
343000,0.561,1.75,0.157,0.096,0.001,0.012,0.672,0.062
344000,2.988,1.76,0.151,0.096,0.001,0.017,0.667,0.068
345000,1.85,1.74,0.144,0.095,0.001,0.016,0.675,0.069
346000,1.72,1.71,0.166,0.087,0.003,0.011,0.68,0.053
347000,1.41,1.77,0.166,0.088,0.004,0.023,0.674,0.045
348000,4.0,1.68,0.149,0.105,0.001,0.022,0.666,0.057
349000,3.252,1.67,0.169,0.08,0.002,0.028,0.67,0.051
350000,5.016,1.85,0.152,0.104,0.006,0.018,0.667,0.053
351000,0.351,1.77,0.174,0.084,0.003,0.014,0.677,0.048
352000,5.586,1.75,0.148,0.106,0.001,0.024,0.681,0.04
353000,5.119,1.75,0.156,0.094,0.003,0.015,0.685,0.047
354000,4.768,1.65,0.179,0.084,0.003,0.025,0.66,0.049
355000,5.931,1.59,0.186,0.08,0.001,0.011,0.666,0.056
356000,4.89,1.77,0.168,0.086,0.002,0.014,0.669,0.061
357000,2.818,1.66,0.166,0.091,0.002,0.009,0.668,0.064
358000,3.927,1.72,0.192,0.075,0.005,0.013,0.66,0.055
359000,4.432,1.73,0.168,0.082,0.002,0.015,0.679,0.054
360000,3.461,1.73,0.143,0.107,0.009,0.006,0.679,0.056
361000,1.97,1.72,0.145,0.096,0.001,0.007,0.689,0.062
362000,1.348,1.69,0.17,0.088,0.0,0.012,0.677,0.053
363000,3.332,1.81,0.151,0.097,0.001,0.007,0.681,0.063
364000,2.842,1.58,0.177,0.088,0.001,0.011,0.677,0.046
365000,1.987,1.69,0.183,0.077,0.0,0.009,0.67,0.061
366000,2.674,1.69,0.169,0.092,0.002,0.007,0.672,0.058
367000,2.535,1.67,0.181,0.082,0.001,0.003,0.676,0.057
368000,2.885,1.63,0.196,0.073,0.003,0.007,0.671,0.05
369000,4.856,1.84,0.144,0.098,0.003,0.013,0.68,0.062
370000,4.284,1.72,0.156,0.102,0.002,0.003,0.692,0.045
371000,2.116,1.76,0.165,0.093,0.0,0.01,0.685,0.047
372000,-0.437,1.66,0.174,0.084,0.0,0.006,0.686,0.05
373000,1.706,1.77,0.171,0.08,0.001,0.007,0.701,0.04
374000,4.026,1.64,0.181,0.064,0.001,0.008,0.689,0.057
375000,3.841,1.74,0.166,0.082,0.001,0.01,0.686,0.055
376000,1.851,1.61,0.172,0.077,0.001,0.01,0.676,0.064
377000,2.588,1.8,0.158,0.091,0.002,0.008,0.691,0.05
378000,2.874,1.77,0.159,0.083,0.002,0.011,0.697,0.048
379000,2.592,1.74,0.152,0.097,0.002,0.006,0.693,0.05
380000,0.385,1.82,0.154,0.095,0.002,0.004,0.696,0.049
381000,4.056,1.78,0.162,0.083,0.003,0.004,0.691,0.057
382000,1.726,1.7,0.161,0.084,0.001,0.004,0.693,0.057
383000,1.699,1.67,0.193,0.058,0.002,0.006,0.687,0.054
384000,1.554,1.73,0.185,0.067,0.001,0.009,0.693,0.045
385000,3.374,1.73,0.171,0.083,0.0,0.009,0.681,0.056
386000,3.138,1.68,0.182,0.069,0.0,0.009,0.682,0.058
387000,3.025,1.7,0.17,0.088,0.0,0.015,0.671,0.056
388000,3.549,1.77,0.161,0.088,0.001,0.009,0.682,0.059
389000,2.569,1.82,0.157,0.089,0.002,0.008,0.674,0.07
390000,3.597,1.81,0.147,0.101,0.002,0.003,0.705,0.042
391000,2.8742,1.7,0.156,0.09,0.002,0.005,0.697,0.05
392000,2.506,1.75,0.143,0.104,0.0,0.007,0.699,0.047
393000,3.544,1.8,0.157,0.097,0.0,0.003,0.698,0.045
394000,2.731,1.83,0.155,0.099,0.001,0.005,0.695,0.045
