timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
648761,2.596,1.95,0.139,0.142,0.019,0.001,0.564,0.135
649761,5.2304,2.06,0.14,0.136,0.017,0.004,0.572,0.131
650761,2.6944,2.03,0.125,0.149,0.02,0.001,0.565,0.14
651761,3.074,1.98,0.139,0.138,0.019,0.002,0.57,0.132
652761,3.227,2.02,0.134,0.137,0.018,0.003,0.581,0.127
653761,2.875,2.05,0.104,0.173,0.014,0.003,0.563,0.143
654761,4.88,1.96,0.132,0.138,0.021,0.004,0.581,0.124
655761,3.054,2.0,0.128,0.15,0.018,0.001,0.57,0.133
656761,3.634,1.95,0.11,0.174,0.018,0.002,0.549,0.147
657761,2.467,2.03,0.118,0.152,0.021,0.001,0.578,0.13
658761,2.101,2.11,0.122,0.156,0.031,0.002,0.557,0.132
659761,3.303,2.1,0.113,0.169,0.029,0.001,0.535,0.153
660761,3.2304,2.05,0.123,0.162,0.032,0.006,0.55,0.127
661761,5.627,2.09,0.118,0.168,0.028,0.007,0.546,0.133
662761,3.4534,1.91,0.146,0.142,0.032,0.003,0.558,0.119
663761,1.867,1.96,0.141,0.14,0.034,0.001,0.564,0.12
664761,2.584,2.0,0.129,0.148,0.041,0.004,0.548,0.13
665761,1.047,1.99,0.131,0.146,0.044,0.005,0.549,0.125
666761,6.3154,2.17,0.119,0.162,0.033,0.004,0.553,0.129
667761,2.1864,2.15,0.107,0.166,0.048,0.008,0.538,0.133
668761,3.1534,2.04,0.131,0.143,0.043,0.004,0.553,0.126
669761,2.4106,2.08,0.132,0.147,0.031,0.004,0.556,0.13
670761,4.9374,1.94,0.143,0.136,0.024,0.009,0.57,0.118
671761,3.773,2.0,0.133,0.142,0.036,0.006,0.56,0.123
672761,2.2714,2.0,0.131,0.142,0.035,0.001,0.566,0.125
673761,5.8664,2.13,0.108,0.165,0.026,0.004,0.561,0.136
674761,5.549,1.93,0.13,0.133,0.043,0.004,0.569,0.121
675761,2.68,1.97,0.113,0.147,0.025,0.002,0.575,0.138
676761,1.9218,2.01,0.122,0.148,0.021,0.001,0.573,0.135
677761,0.6534,2.11,0.118,0.161,0.029,0.001,0.556,0.135
678761,3.0924,1.98,0.135,0.135,0.033,0.004,0.57,0.123
679761,4.419,1.99,0.133,0.143,0.038,0.001,0.567,0.118
680761,1.679,2.06,0.112,0.146,0.016,0.004,0.587,0.135
681761,1.4888,2.07,0.119,0.14,0.032,0.006,0.572,0.131
682761,2.869,2.15,0.138,0.124,0.033,0.004,0.574,0.127
683761,5.785,2.02,0.12,0.143,0.023,0.003,0.575,0.136
684761,2.674,1.83,0.12,0.145,0.025,0.005,0.568,0.137
685761,3.621,2.02,0.143,0.125,0.018,0.003,0.589,0.122
686761,1.815,2.04,0.128,0.134,0.025,0.004,0.572,0.137
687761,3.6844,2.01,0.144,0.13,0.018,0.002,0.584,0.122
688761,2.852,1.9,0.146,0.13,0.029,0.002,0.578,0.115
689761,3.166,1.89,0.157,0.12,0.022,0.003,0.591,0.107
690761,2.3718,1.91,0.144,0.118,0.025,0.004,0.587,0.122
691761,0.589,1.85,0.14,0.144,0.021,0.001,0.575,0.119
692761,2.3728,1.94,0.145,0.132,0.023,0.005,0.582,0.113
693761,3.387,1.99,0.15,0.127,0.027,0.003,0.578,0.115
694761,-1.3426,1.99,0.147,0.128,0.02,0.007,0.582,0.116
695761,3.949,2.05,0.142,0.147,0.03,0.005,0.568,0.108
696761,3.7352,1.95,0.14,0.122,0.019,0.008,0.595,0.116
697761,4.1634,1.98,0.136,0.136,0.024,0.005,0.579,0.12
698761,2.552,2.04,0.13,0.145,0.015,0.005,0.578,0.127
699761,4.284,1.94,0.139,0.131,0.017,0.003,0.589,0.121
700761,4.8534,2.04,0.133,0.14,0.017,0.003,0.585,0.122
701761,3.4364,1.84,0.166,0.123,0.021,0.003,0.588,0.099
702761,1.508,1.98,0.142,0.148,0.023,0.004,0.567,0.116
703761,5.2984,2.13,0.13,0.156,0.019,0.004,0.572,0.119
704761,4.155,2.06,0.124,0.159,0.021,0.001,0.574,0.121
705761,2.037,1.98,0.142,0.136,0.029,0.002,0.58,0.111
706761,3.1312,2.02,0.145,0.137,0.02,0.001,0.584,0.113
707761,1.114,2.02,0.15,0.135,0.024,0.002,0.583,0.106
708761,4.201,2.16,0.127,0.156,0.027,0.004,0.57,0.116
709761,1.174,1.82,0.173,0.118,0.032,0.001,0.577,0.099
710761,3.659,2.1,0.143,0.139,0.028,0.002,0.57,0.118
711761,1.508,1.88,0.159,0.122,0.021,0.002,0.59,0.106
712761,2.0624,1.92,0.13,0.151,0.029,0.001,0.565,0.124
713761,3.191,1.97,0.133,0.15,0.032,0.002,0.564,0.119
714761,0.0496,2.06,0.141,0.149,0.024,0.003,0.575,0.108
715761,-1.018,1.9,0.145,0.145,0.029,0.005,0.568,0.108
716761,2.515,2.02,0.144,0.143,0.024,0.005,0.57,0.114
717761,3.8588,1.9,0.156,0.139,0.019,0.001,0.582,0.103
718761,3.9084,2.05,0.133,0.152,0.023,0.005,0.569,0.118
719761,3.999,1.92,0.151,0.138,0.022,0.005,0.572,0.112
720761,6.582,1.93,0.152,0.137,0.016,0.002,0.583,0.11
721761,3.3604,1.95,0.155,0.127,0.021,0.001,0.579,0.117
722761,2.454,2.03,0.143,0.14,0.016,0.003,0.581,0.117
723761,5.5384,2.09,0.146,0.14,0.013,0.003,0.587,0.111
724761,3.513,1.85,0.145,0.136,0.02,0.003,0.579,0.117
725761,1.397,1.88,0.149,0.137,0.015,0.001,0.588,0.11
726761,4.338,2.04,0.156,0.128,0.019,0.003,0.582,0.112
727761,2.586,2.07,0.146,0.127,0.016,0.003,0.588,0.12
728761,1.815,1.92,0.147,0.136,0.012,0.002,0.583,0.12
729761,3.827,1.88,0.153,0.127,0.023,0.001,0.577,0.119
730761,3.612,1.87,0.149,0.129,0.018,0.002,0.588,0.114
731761,2.567,1.94,0.146,0.138,0.009,0.005,0.588,0.114
732761,2.221,2.03,0.131,0.141,0.022,0.003,0.576,0.127
733761,2.457,2.02,0.123,0.153,0.027,0.003,0.569,0.125
734761,2.346,2.22,0.122,0.15,0.018,0.003,0.572,0.135
735761,3.108,2.12,0.11,0.173,0.022,0.002,0.564,0.129
736761,5.7,1.97,0.125,0.155,0.019,0.001,0.576,0.124
737761,-0.573,2.18,0.113,0.17,0.037,0.003,0.546,0.131
738761,1.4954,2.22,0.107,0.175,0.022,0.001,0.558,0.137
739761,3.211,2.22,0.108,0.173,0.023,0.0,0.562,0.134
740761,4.0144,2.1,0.123,0.177,0.026,0.003,0.548,0.123
741761,5.9444,2.15,0.115,0.171,0.019,0.002,0.565,0.128
742761,2.024,2.08,0.118,0.177,0.024,0.002,0.556,0.123
743761,5.935,1.91,0.128,0.171,0.023,0.001,0.563,0.114
744761,2.2148,2.03,0.115,0.159,0.015,0.001,0.579,0.131
745761,3.044,2.04,0.116,0.168,0.008,0.002,0.58,0.126
746761,2.7464,2.09,0.114,0.174,0.013,0.001,0.564,0.134
747761,1.5224,2.11,0.118,0.176,0.012,0.002,0.565,0.127
748761,3.9468,2.0,0.118,0.182,0.021,0.0,0.558,0.121
749761,3.677,1.92,0.139,0.154,0.021,0.001,0.575,0.11
750761,3.3622,2.17,0.113,0.184,0.036,0.002,0.542,0.123
751761,3.853,2.16,0.106,0.184,0.03,0.0,0.549,0.131
752761,2.6554,1.94,0.13,0.158,0.02,0.001,0.573,0.118
753761,2.0854,2.01,0.121,0.166,0.02,0.002,0.563,0.128
754761,4.434,2.0,0.136,0.161,0.028,0.001,0.563,0.111
755761,3.624,2.06,0.117,0.174,0.026,0.002,0.56,0.121
756761,3.353,2.09,0.132,0.172,0.02,0.0,0.565,0.111
757761,1.1174,1.99,0.142,0.162,0.013,0.0,0.579,0.104
758761,2.245,2.15,0.145,0.157,0.037,0.001,0.551,0.109
759761,2.5794,2.03,0.128,0.156,0.032,0.0,0.559,0.125
760761,1.725,2.06,0.111,0.176,0.03,0.001,0.556,0.126
761761,2.9298,1.97,0.115,0.18,0.024,0.001,0.556,0.124
762761,2.9724,2.1,0.137,0.176,0.021,0.002,0.552,0.112
763761,2.824,2.04,0.138,0.172,0.036,0.001,0.547,0.106
764761,2.17,2.13,0.116,0.179,0.023,0.002,0.558,0.122
765761,4.978,2.07,0.131,0.184,0.023,0.001,0.546,0.115
766761,2.631,2.02,0.139,0.156,0.019,0.0,0.566,0.12
767761,3.294,2.01,0.118,0.199,0.028,0.001,0.528,0.126
768761,1.1966,1.98,0.141,0.16,0.026,0.005,0.549,0.119
769761,3.5778,2.06,0.153,0.153,0.04,0.001,0.551,0.102
770761,5.7384,2.01,0.131,0.179,0.019,0.001,0.552,0.118
771761,2.041,2.07,0.128,0.164,0.015,0.002,0.567,0.124
772761,2.673,2.23,0.12,0.168,0.017,0.001,0.566,0.128
773761,-0.1098,2.17,0.14,0.169,0.015,0.001,0.56,0.115
774761,2.526,2.16,0.125,0.175,0.022,0.002,0.557,0.119
775761,4.533,1.98,0.135,0.163,0.01,0.001,0.571,0.12
776761,2.219,2.03,0.148,0.137,0.013,0.002,0.583,0.117
777761,3.655,1.98,0.14,0.157,0.011,0.005,0.573,0.114
778761,4.339,1.95,0.141,0.153,0.011,0.001,0.576,0.118
779761,2.741,1.98,0.135,0.171,0.025,0.003,0.555,0.111
780761,4.9,2.0,0.121,0.181,0.024,0.001,0.538,0.135
781761,0.924,1.95,0.132,0.167,0.031,0.002,0.554,0.114
782761,3.6588,1.82,0.136,0.163,0.025,0.004,0.551,0.121
783761,2.202,2.11,0.13,0.19,0.016,0.001,0.549,0.114
784761,2.8594,2.01,0.138,0.164,0.032,0.005,0.551,0.11
785761,2.662,2.01,0.143,0.172,0.029,0.002,0.545,0.109
786761,5.4388,1.93,0.145,0.147,0.025,0.004,0.567,0.112
787761,4.033,1.92,0.138,0.163,0.026,0.003,0.559,0.111
788761,1.9454,1.84,0.143,0.153,0.025,0.001,0.567,0.111
789761,4.3938,1.93,0.138,0.16,0.035,0.002,0.551,0.114
790761,5.24,2.03,0.136,0.163,0.025,0.001,0.561,0.114
791761,3.855,2.07,0.158,0.146,0.024,0.002,0.562,0.108
792761,1.536,1.94,0.132,0.173,0.022,0.004,0.558,0.111
793761,3.017,1.9,0.15,0.155,0.022,0.001,0.562,0.11
794761,1.948,2.09,0.13,0.178,0.025,0.002,0.542,0.123
795761,-0.134,2.01,0.138,0.148,0.014,0.006,0.57,0.124
796761,2.736,1.98,0.151,0.141,0.021,0.005,0.562,0.12
797761,4.064,1.93,0.141,0.149,0.016,0.007,0.567,0.12
798761,-0.215,2.0,0.165,0.139,0.018,0.004,0.563,0.111
799761,2.39,2.24,0.137,0.149,0.028,0.008,0.549,0.129
800761,1.1718,2.04,0.127,0.156,0.025,0.011,0.552,0.129
801761,4.4384,2.0,0.154,0.136,0.013,0.009,0.583,0.105
802761,2.0964,1.92,0.154,0.143,0.027,0.002,0.569,0.105
803761,2.5694,1.98,0.137,0.152,0.032,0.004,0.553,0.122
804761,6.287,1.96,0.144,0.13,0.026,0.006,0.568,0.126
805761,3.556,2.05,0.116,0.174,0.027,0.008,0.545,0.13
806761,1.4304,2.0,0.133,0.145,0.016,0.003,0.574,0.129
807761,3.541,2.04,0.146,0.151,0.023,0.006,0.556,0.118
808761,2.0244,1.94,0.131,0.137,0.019,0.006,0.578,0.129
809761,5.46,1.95,0.138,0.151,0.015,0.013,0.557,0.126
810761,1.406,1.93,0.141,0.139,0.026,0.008,0.565,0.121
811761,0.824,2.03,0.142,0.145,0.027,0.004,0.568,0.114
812761,4.3,2.0,0.128,0.149,0.023,0.008,0.57,0.122
813761,3.46,1.92,0.14,0.141,0.017,0.006,0.574,0.122
814761,2.411,1.97,0.144,0.153,0.026,0.008,0.543,0.126
815761,3.4864,1.98,0.154,0.144,0.017,0.007,0.555,0.123
816761,1.955,2.1,0.124,0.162,0.023,0.006,0.551,0.134
817761,4.587,1.94,0.133,0.143,0.014,0.006,0.575,0.129
818761,3.592,1.95,0.132,0.147,0.016,0.006,0.57,0.129
819761,4.538,2.28,0.126,0.161,0.02,0.007,0.563,0.123
820761,-0.072,2.06,0.13,0.152,0.026,0.007,0.554,0.131
821761,3.131,2.12,0.134,0.149,0.017,0.008,0.565,0.127
822761,3.414,2.09,0.124,0.156,0.012,0.005,0.572,0.131
823761,4.283,2.13,0.133,0.146,0.007,0.011,0.574,0.129
824761,4.071,2.16,0.128,0.156,0.016,0.007,0.559,0.134
825761,3.54,1.98,0.124,0.155,0.011,0.006,0.572,0.132
826761,4.3124,1.92,0.133,0.151,0.012,0.005,0.581,0.118
827761,-0.6808,2.07,0.12,0.16,0.014,0.005,0.562,0.139
828761,1.629,2.07,0.105,0.168,0.006,0.003,0.575,0.143
829761,3.744,2.06,0.12,0.157,0.007,0.002,0.58,0.134
830761,1.652,2.04,0.124,0.159,0.018,0.007,0.563,0.129
831761,4.5,1.89,0.135,0.149,0.008,0.005,0.581,0.122
832761,2.44,2.24,0.134,0.162,0.012,0.012,0.547,0.133
833761,2.035,1.99,0.123,0.17,0.01,0.01,0.562,0.125
834761,4.682,2.15,0.114,0.164,0.007,0.007,0.574,0.134
835761,0.18,2.06,0.135,0.153,0.01,0.004,0.574,0.124
836761,4.469,2.08,0.12,0.148,0.009,0.004,0.583,0.136
837761,3.067,1.91,0.132,0.148,0.01,0.004,0.577,0.129
838761,2.6964,1.96,0.132,0.159,0.006,0.006,0.571,0.126
839761,0.637,2.02,0.128,0.161,0.013,0.012,0.561,0.125
840761,4.081,2.26,0.12,0.161,0.01,0.008,0.575,0.126
841761,4.3844,2.18,0.132,0.164,0.02,0.009,0.55,0.125
842761,3.263,2.08,0.159,0.143,0.005,0.009,0.569,0.115
843761,2.453,1.95,0.15,0.136,0.006,0.003,0.591,0.114
844761,2.452,1.99,0.144,0.149,0.005,0.005,0.583,0.114
845761,5.134,1.94,0.134,0.155,0.006,0.003,0.585,0.117
846761,2.365,2.0,0.138,0.15,0.004,0.001,0.582,0.125
847761,3.515,1.98,0.146,0.143,0.007,0.006,0.578,0.12
848761,3.145,1.95,0.142,0.147,0.004,0.008,0.573,0.126
849761,3.815,2.01,0.147,0.145,0.007,0.007,0.567,0.127
850761,1.829,2.08,0.137,0.149,0.012,0.006,0.566,0.13
851761,1.236,2.13,0.124,0.161,0.006,0.005,0.579,0.125
852761,1.746,1.94,0.149,0.139,0.006,0.004,0.582,0.12
853761,0.3254,1.97,0.139,0.154,0.006,0.005,0.567,0.129
854761,4.4114,1.86,0.143,0.142,0.003,0.006,0.581,0.125
855761,1.595,2.0,0.145,0.153,0.005,0.004,0.56,0.133
856761,0.956,2.04,0.127,0.153,0.002,0.004,0.581,0.133
857761,4.5024,2.02,0.141,0.161,0.004,0.006,0.559,0.129
858761,2.645,1.98,0.125,0.154,0.006,0.003,0.57,0.142
859761,5.715,2.05,0.144,0.17,0.011,0.003,0.545,0.127
860761,3.864,2.1,0.131,0.151,0.005,0.011,0.567,0.135
861761,5.238,1.91,0.116,0.172,0.014,0.006,0.554,0.138
862761,2.166,2.06,0.136,0.161,0.017,0.011,0.559,0.116
863761,4.822,2.1,0.138,0.157,0.008,0.001,0.573,0.123
864761,4.308,1.97,0.14,0.164,0.01,0.007,0.563,0.116
865761,3.724,2.04,0.141,0.153,0.014,0.01,0.561,0.121
866761,3.5648,2.08,0.142,0.158,0.01,0.004,0.564,0.122
867761,2.6204,2.18,0.127,0.167,0.011,0.003,0.564,0.128
868761,-0.089,2.05,0.108,0.19,0.012,0.007,0.552,0.131
869761,4.8378,2.12,0.125,0.158,0.014,0.005,0.567,0.131
870761,2.35,1.97,0.134,0.145,0.014,0.004,0.581,0.122
871761,3.3974,2.18,0.114,0.178,0.011,0.006,0.556,0.135
872761,4.525,2.13,0.118,0.183,0.012,0.005,0.548,0.134
873761,3.206,2.08,0.12,0.17,0.009,0.007,0.566,0.128
874761,2.336,2.2,0.126,0.158,0.008,0.011,0.566,0.131
875761,3.4854,2.22,0.128,0.177,0.011,0.01,0.551,0.123
876761,3.153,2.04,0.128,0.16,0.007,0.007,0.571,0.127
877761,2.4764,2.33,0.129,0.17,0.011,0.008,0.557,0.125
878761,6.108,2.0,0.126,0.158,0.009,0.008,0.57,0.129
879761,2.428,2.08,0.121,0.149,0.008,0.008,0.583,0.131
880761,4.399,2.13,0.124,0.177,0.01,0.022,0.545,0.122
881761,4.327,2.14,0.127,0.155,0.014,0.016,0.564,0.124
882761,6.016,2.09,0.121,0.164,0.008,0.014,0.573,0.12
883761,2.8034,2.18,0.122,0.171,0.012,0.015,0.563,0.117
884761,0.854,1.95,0.147,0.139,0.011,0.013,0.582,0.108
885761,6.1854,1.99,0.122,0.159,0.019,0.016,0.568,0.116
886761,1.9964,2.06,0.141,0.161,0.018,0.009,0.565,0.106
887761,2.493,2.09,0.123,0.174,0.012,0.013,0.559,0.119
888761,2.942,2.16,0.135,0.152,0.013,0.017,0.568,0.115
889761,2.349,1.99,0.162,0.144,0.011,0.017,0.567,0.099
890761,3.55,1.96,0.129,0.153,0.011,0.015,0.574,0.118
891761,3.388,2.38,0.119,0.172,0.018,0.014,0.548,0.129
892761,2.5884,2.26,0.125,0.167,0.008,0.031,0.546,0.123
893761,4.894,2.15,0.118,0.175,0.018,0.012,0.558,0.119
