timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1383521,2.5808,2.04,0.121,0.015,0.706,0.105,0.006,0.047
1384521,2.48,2.29,0.123,0.009,0.718,0.102,0.007,0.041
1385521,-2.3384,2.02,0.128,0.011,0.724,0.097,0.009,0.031
1386521,-2.164,2.21,0.123,0.015,0.719,0.1,0.004,0.039
1387521,0.804,2.31,0.109,0.014,0.732,0.108,0.007,0.03
1388521,-0.5896,1.97,0.116,0.013,0.727,0.109,0.005,0.03
1389521,-0.384,2.1,0.122,0.015,0.724,0.106,0.008,0.025
1390521,-1.432,2.19,0.138,0.015,0.72,0.096,0.008,0.023
1391521,2.26,2.28,0.125,0.016,0.725,0.109,0.006,0.019
1392521,-1.34,2.29,0.107,0.016,0.726,0.12,0.005,0.026
1393521,-2.0288,2.13,0.129,0.01,0.73,0.099,0.005,0.027
1394521,-1.7752,2.17,0.123,0.007,0.736,0.102,0.008,0.024
1395521,-0.852,1.96,0.119,0.009,0.728,0.108,0.005,0.031
1396521,-1.518,2.06,0.127,0.012,0.725,0.103,0.006,0.027
1397521,-0.94,2.18,0.115,0.009,0.743,0.108,0.004,0.021
1398521,-0.9224,2.22,0.114,0.016,0.721,0.118,0.008,0.023
1399521,-1.2164,2.36,0.11,0.017,0.717,0.115,0.009,0.032
1400521,0.092,2.3,0.117,0.015,0.721,0.113,0.005,0.029
1401521,-0.1184,2.36,0.1,0.011,0.735,0.119,0.006,0.029
1402521,4.1016,2.23,0.112,0.014,0.722,0.109,0.006,0.037
1403521,-1.1264,2.21,0.111,0.012,0.722,0.113,0.009,0.033
1404521,0.0544,2.16,0.137,0.012,0.706,0.105,0.007,0.033
1405521,-2.616,2.14,0.128,0.012,0.718,0.105,0.011,0.026
1406521,0.8256,1.99,0.116,0.015,0.72,0.117,0.007,0.025
1407521,0.188,2.18,0.124,0.022,0.721,0.105,0.005,0.023
1408521,2.328,2.23,0.115,0.014,0.722,0.111,0.007,0.031
1409521,0.662,2.14,0.117,0.013,0.731,0.109,0.005,0.025
1410521,-1.444,2.35,0.119,0.01,0.723,0.113,0.005,0.03
1411521,-0.392,2.07,0.126,0.012,0.731,0.109,0.005,0.017
1412521,1.024,2.3,0.126,0.01,0.74,0.107,0.004,0.013
1413521,0.252,2.19,0.116,0.012,0.736,0.11,0.004,0.022
1414521,1.048,2.19,0.11,0.011,0.732,0.111,0.005,0.031
1415521,2.9728,2.13,0.109,0.014,0.724,0.111,0.014,0.028
1416521,0.0616,2.2,0.126,0.015,0.706,0.111,0.014,0.028
1417521,-0.424,2.11,0.129,0.015,0.721,0.107,0.006,0.022
1418521,-0.2052,2.19,0.121,0.013,0.731,0.11,0.004,0.021
1419521,1.424,2.36,0.097,0.018,0.729,0.109,0.011,0.036
1420521,-1.208,2.29,0.101,0.02,0.714,0.125,0.014,0.026
1421521,0.58,2.13,0.113,0.007,0.733,0.11,0.012,0.025
1422521,-2.028,2.26,0.116,0.009,0.744,0.109,0.007,0.015
1423521,-0.7064,2.12,0.114,0.019,0.72,0.113,0.007,0.027
1424521,3.2368,2.34,0.112,0.012,0.732,0.113,0.014,0.017
1425521,-0.372,2.16,0.116,0.007,0.73,0.111,0.006,0.03
1426521,2.852,2.22,0.118,0.016,0.735,0.101,0.009,0.021
1427521,-0.0188,2.13,0.127,0.011,0.723,0.106,0.01,0.023
1428521,0.38,2.25,0.137,0.012,0.732,0.094,0.007,0.018
1429521,1.2592,2.26,0.119,0.015,0.713,0.112,0.007,0.034
1430521,-1.24,2.27,0.125,0.008,0.733,0.106,0.009,0.019
1431521,2.6256,2.14,0.139,0.005,0.726,0.101,0.006,0.023
1432521,0.0536,2.28,0.118,0.007,0.752,0.103,0.008,0.012
1433521,2.152,2.1,0.124,0.01,0.721,0.108,0.006,0.031
1434521,-0.548,2.16,0.112,0.011,0.729,0.118,0.009,0.021
1435521,-0.608,2.25,0.12,0.009,0.735,0.109,0.007,0.02
1436521,0.2432,2.29,0.112,0.009,0.739,0.11,0.006,0.024
1437521,-0.176,2.31,0.099,0.005,0.746,0.124,0.007,0.019
1438521,2.7456,2.41,0.095,0.007,0.74,0.128,0.005,0.025
1439521,0.5606,2.41,0.101,0.01,0.722,0.121,0.01,0.036
1440521,2.4936,2.28,0.088,0.009,0.733,0.128,0.01,0.032
